

California (PST) SNOTEL Site Css Lab - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Aug 24 07:04:50 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
428,2009-10-01,,     0.0,     0.0,     3.6,    11.0,    -0.9,     4.3,       0,
428,2009-10-02,,     0.0,     0.0,     3.7,    17.7,     1.8,     8.1,       0,
428,2009-10-03,,     0.0,     0.0,     5.0,    15.5,     2.4,     7.8,       0,
428,2009-10-04,,     0.0,     0.0,     0.5,    10.7,     0.0,     5.7,       0,
428,2009-10-05,,     0.1,     0.4,    -3.3,     3.7,    -3.3,    -0.4,       1,
428,2009-10-06,,     0.0,     0.4,     2.0,     5.0,    -4.2,     1.0,       0,
428,2009-10-07,,     0.0,     0.4,     1.0,    11.4,     0.9,     4.6,       0,
428,2009-10-08,,     0.0,     0.4,     2.2,    15.4,    -0.4,     6.0,       0,
428,2009-10-09,,     0.0,     0.4,     3.6,    16.6,     0.5,     7.4,       0,
428,2009-10-10,,     0.0,     0.4,     8.6,    18.3,     1.9,     9.1,       0,
428,2009-10-11,,     0.0,     0.4,     3.4,    17.3,     3.3,     8.8,       0,
428,2009-10-12,,     0.0,     0.4,     2.8,    15.0,     1.5,     7.1,       0,
428,2009-10-13,,     0.0,     0.4,     3.9,    10.6,     2.8,     5.8,       0,
428,2009-10-14,,     0.2,     4.1,     5.1,     7.3,     2.0,     4.3,       1,
428,2009-10-15,,     0.1,     5.0,     6.7,     7.2,     3.9,     5.6,       1,
428,2009-10-16,,     0.0,     5.0,     6.6,    12.9,     6.3,     8.4,       0,
428,2009-10-17,,     0.0,     5.0,     6.9,    18.5,     5.0,    10.1,       0,
428,2009-10-18,,     0.0,     5.0,     7.2,    18.7,     5.7,    10.8,       0,
428,2009-10-19,,     0.0,     5.0,     7.1,    14.7,     6.5,     9.8,       0,
428,2009-10-20,,     0.3,     5.8,     1.6,     7.1,     1.2,     3.3,       2,
