,maxdepth,maxswe,totalsnow,totalprecip,meananomaly,maxtemp1,maxtemp2,maxtemp3,maxtemp4,maxtemp5,maxtemp6,maxtemp7,maxtemp8,maxtemp9,maxtemp10,maxtemp11,maxtemp12,mintemp1,mintemp2,mintemp3,mintemp4,mintemp5,mintemp6,mintemp7,mintemp8,mintemp9,mintemp10,mintemp11,mintemp12
1970,232.54297647058823,90.31705263157896,1196.2546666666667,1799.2606,-1.761108037175968,3.5627419354838707,4.261607142857143,3.902903225806452,7.066999999999999,8.915806451612903,16.465,23.990322580645163,24.54532258064516,18.5555,13.176774193548388,5.9385,-0.5370967741935483,-7.8953225806451615,-8.661964285714285,-7.358225806451612,-4.7175,-1.1816129032258065,1.7945,7.018064516129033,7.573064516129032,3.1635,-0.1790322580645161,-2.0535,-8.718870967741937
1971,197.28542857142855,65.3796,943.5,1335.6362666666669,-2.1133164003043112,1.3069354838709677,3.0046551724137927,7.841612903225807,6.105,13.44532258064516,18.7405,23.399516129032257,22.88032258064516,16.058,10.509193548387096,4.9765,-2.649677419354839,-9.470806451612903,-6.79396551724138,-4.046129032258064,-4.7175,-0.6624193548387097,3.9775,6.266129032258065,6.21241935483871,1.9795000000000005,-2.309516129032258,-4.847,-11.78032258064516
1972,267.82969523809527,92.8672380952381,1112.6,1532.3011333333334,-2.4914252574780664,-0.6087096774193548,1.8830357142857144,0.6803225806451613,7.603499999999999,15.100625,20.28833333333333,24.115645161290324,22.701290322580647,18.4075,9.30967741935484,2.96,-1.3606451612903223,-10.99258064516129,-7.5321428571428575,-9.184354838709677,-4.976500000000001,-0.9169565217391304,4.357777777777778,6.588387096774194,5.782741935483871,2.8675,-0.3043548387096774,-7.0855,-10.97467741935484
1973,236.7986782608696,100.3701052631579,1176.2,2072.0,-1.7439649880208214,-1.1279032258064514,3.032678571428572,4.672741935483871,7.326,12.800806451612903,21.7375,22.128387096774198,23.20258064516129,24.0315,11.99516129032258,-0.555,0.8056451612903226,-9.793064516129032,-9.494464285714288,-5.746935483870968,-4.958,-2.0946774193548388,4.07,6.5525806451612905,5.693225806451613,5.328,-1.3248387096774197,-7.3075,-8.21758064516129
1974,301.14837647058823,120.094375,1253.5,1548.5061333333333,-2.078051969587642,4.601129032258064,1.5658928571428572,1.3964516129032258,2.6825,11.637096774193548,15.9285,21.77032258064516,19.031129032258065,22.163,15.110322580645162,7.881,2.273709677419355,-8.41451612903226,-7.135714285714286,-7.358225806451612,-8.436,-2.685483870967742,0.2405,5.6574193548387095,3.974516129032258,4.921,1.0920967741935486,-4.958,-8.683064516129033
1975,104.99725,31.574316666666665,579.1,950.3624,-0.5416841237006779,7.053870967741935,3.7127586206896552,6.033387096774193,7.918,15.307258064516128,18.1115,24.59903225806452,18.97741935483871,19.7765,10.527096774193549,5.55,6.910645161290323,-7.573064516129032,-7.406379310344827,-8.325,-5.106,-0.3401612903225806,2.701,6.883790322580645,4.457903225806452,4.8100000000000005,-1.5396774193548386,-6.253,-6.033387096774193
1976,66.31829565217392,19.36253043478261,463.7,678.3904666666666,1.0402459374784108,4.977096774193548,8.325,3.526935483870968,12.21,7.035967741935484,21.8855,24.205161290322582,25.315161290322585,18.4075,16.32774193548387,12.5615,8.683064516129033,-8.665161290322581,-6.996964285714285,-10.11532258064516,-2.5900000000000003,-2.8824193548387096,6.215999999999999,6.373548387096775,8.360806451612904,3.9405,0.1253225806451613,-2.516,-6.069193548387097
1977,296.80033684210525,116.86871304347824,1178.6,1825.6647333333333,-1.2039376262696697,1.969354838709677,3.8651785714285714,7.698387096774193,5.531499999999999,11.834032258064516,16.724,22.86241935483871,22.933392857142856,16.5575,15.629516129032258,7.3445,3.5806451612903225,-6.284032258064516,-6.3825,-2.918225806451613,-4.680499999999999,-1.575483870967742,1.073,6.140806451612904,5.906785714285715,2.738,0.4833870967741935,-4.0515,-5.711129032258064
1978,196.41574193548388,60.18573793103449,1078.2,1206.0,-1.000164815209762,0.4833870967741935,0.7992,5.8543548387096775,6.919,12.308467741935484,19.277,22.898225806451613,21.94935483870968,22.8105,17.580967741935485,5.6425,2.452741935483871,-10.294354838709678,-8.3028,-5.227741935483871,-5.513,-2.2110483870967745,2.267844827586207,5.711129032258064,6.122903225806452,5.4575,1.575483870967742,-5.975499999999999,-10.41967741935484
1979,295.0850521739131,112.51111428571429,1083.3,1968.1082,-2.094854127408501,1.844032258064516,3.9806896551724136,2.1662903225806454,7.843999999999999,9.41709677419355,14.35344827586207,22.21790322580645,21.19741935483871,19.5915,12.85451612903226,5.753500000000001,4.619032258064516,-5.818548387096774,-5.0906896551724135,-8.11016129032258,-4.3105,-2.1662903225806454,0.6889655172413793,6.158709677419355,4.44,3.4040000000000004,0.6624193548387096,-5.531499999999999,-6.105
1980,118.14144761904764,36.322,657.816,997.5362666666666,0.3266409895203614,4.727068965517241,4.796785714285714,4.459821428571429,9.953,12.5615,20.4055,23.936612903225804,25.83435483870968,20.7755,14.465806451612902,7.474,5.507419354838709,-5.292321428571428,-7.056428571428571,-6.2345,-3.0155000000000003,-0.5549999999999999,4.736000000000001,5.138225806451612,7.215,4.9025,0.3938709677419356,-3.7925,-5.979677419354839
