

California (PST) SNOTEL Site Css Lab - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Aug 24 07:04:59 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
428,2013-01-10,,    19.1,    36.1,    -6.5,     5.7,    -6.5,     1.8,      69,
428,2013-01-11,,    19.3,    36.3,    -8.9,    -4.0,   -10.7,    -7.6,      66,
428,2013-01-12,,    19.3,    36.3,   -11.9,    -5.3,   -13.0,    -9.1,      68,
428,2013-01-13,,    19.3,    36.3,   -18.2,    -1.9,   -18.2,   -11.4,      66,
428,2013-01-14,,    19.3,    36.3,   -14.1,    -3.3,   -18.6,   -12.4,      66,
428,2013-01-15,,    19.3,    36.3,    -3.5,    -0.6,   -14.4,    -6.9,      64,
428,2013-01-16,,    19.3,    36.3,     1.6,     8.0,    -4.0,     1.9,      64,
428,2013-01-17,,    19.2,    36.3,    -1.8,     8.7,    -3.9,     1.6,      63,
428,2013-01-18,,    19.2,    36.3,    -4.3,     8.2,    -4.3,     0.3,      62,
428,2013-01-19,,    19.1,    36.3,    -1.2,    11.5,    -5.9,    -0.4,      61,
428,2013-01-20,,    19.1,    36.3,    -4.1,    10.9,    -4.9,     0.7,      61,
428,2013-01-21,,    19.1,    36.3,    -2.3,     9.0,    -6.3,    -0.1,      60,
428,2013-01-22,,    19.0,    36.3,    -1.9,    12.8,    -3.9,     2.4,      60,
428,2013-01-23,,    19.0,    36.3,     3.6,    12.2,    -2.9,     2.5,      59,
428,2013-01-24,,    19.0,    36.3,     1.3,     8.9,    -1.3,     3.4,      58,
428,2013-01-25,,    18.9,    36.5,     2.9,     7.0,     1.3,     3.4,      55,
428,2013-01-26,,    18.9,    36.9,     2.8,     5.7,     2.4,     4.1,      54,
428,2013-01-27,,    18.9,    36.9,    -1.7,     4.6,    -1.7,     2.0,      54,
428,2013-01-28,,    19.1,    37.2,    -8.1,    -0.1,    -8.8,    -4.2,      57,
428,2013-01-29,,    19.1,    37.2,    -3.9,    -0.1,   -10.1,    -4.4,      56,
428,2013-01-30,,    19.1,    37.2,     1.4,     7.4,    -5.1,     1.5,      55,
428,2013-01-31,,    19.0,    37.2,    -1.1,    10.0,    -1.2,     2.8,      54,
428,2013-02-01,,    18.9,    37.2,    -2.3,    13.4,    -3.0,     2.4,      53,
428,2013-02-02,,    18.8,    37.2,    -0.7,    13.3,    -3.8,     2.2,      53,
428,2013-02-03,,    18.7,    37.2,    -1.5,     9.2,    -2.1,     2.2,      53,
428,2013-02-04,,    18.7,    37.2,    -1.2,    10.0,    -2.9,     1.9,      53,
428,2013-02-05,,    18.7,    37.2,     0.7,    12.7,    -3.0,     3.2,      52,
428,2013-02-06,,    18.7,    37.2,    -4.3,     7.8,    -4.3,     1.3,      52,
428,2013-02-07,,    18.7,    37.2,    -2.1,     8.9,    -6.7,    -0.5,      52,
428,2013-02-08,,    18.8,    37.3,    -5.7,    -0.4,    -5.6,    -2.8,      54,
428,2013-02-09,,    18.8,    37.3,    -6.9,    -1.3,   -10.9,    -6.0,      54,
428,2013-02-10,,    18.8,    37.3,    -4.7,     1.3,    -9.0,    -4.3,      54,
428,2013-02-11,,    18.8,    37.3,    -4.4,     0.8,    -8.3,    -3.3,      53,
428,2013-02-12,,    18.8,    37.3,    -2.8,     4.9,    -6.1,    -1.8,      53,
428,2013-02-13,,    18.8,    37.3,     0.3,     8.1,    -4.7,     1.0,      51,
428,2013-02-14,,    18.8,    37.3,    -1.1,     8.4,    -3.0,     1.9,      51,
428,2013-02-15,,    18.8,    37.3,     1.7,     8.8,    -1.3,     3.3,      50,
428,2013-02-16,,    18.8,    37.3,    -1.6,    13.3,    -1.5,     3.9,      50,
428,2013-02-17,,    18.8,    37.3,    -1.1,    10.9,    -3.4,     2.1,      49,
428,2013-02-18,,    18.8,    37.3,    -1.9,     8.4,    -3.3,     1.6,      49,
428,2013-02-19,,    18.8,    37.3,    -1.2,     6.3,    -3.5,     0.5,      47,
428,2013-02-20,,    19.4,    38.1,    -6.0,    -1.1,    -8.7,    -4.6,      58,
428,2013-02-21,,    19.4,    38.1,    -4.7,     1.5,    -6.6,    -3.2,      56,
428,2013-02-22,,    19.4,    38.1,    -6.7,     3.0,    -8.6,    -3.5,      55,
428,2013-02-23,,    19.4,    38.1,     0.0,     7.7,    -7.9,    -0.8,      52,
428,2013-02-24,,    19.5,    38.2,    -6.1,     0.7,    -6.1,    -2.4,      53,
428,2013-02-25,,    19.6,    38.3,    -5.2,     5.2,    -7.3,    -2.5,      53,
428,2013-02-26,,    19.6,    38.3,    -6.8,     4.8,    -6.7,    -1.4,      53,
428,2013-02-27,,    19.4,    38.3,    -4.4,     4.9,    -8.3,    -1.8,      52,
428,2013-02-28,,    19.2,    38.3,    -0.7,     8.0,    -7.1,    -0.1,      51,
428,2013-03-01,,    19.0,    38.3,     0.0,    10.3,    -2.8,     2.6,      50,
428,2013-03-02,,    18.8,    38.3,     0.4,    13.8,    -1.2,     4.6,      49,
428,2013-03-03,,    18.8,    38.3,     3.2,    11.1,     0.0,     5.6,      48,
428,2013-03-04,,    19.2,    38.7,    -0.9,     3.4,    -0.9,     1.9,      49,
428,2013-03-05,,    19.2,    38.7,     2.8,     9.0,    -3.4,     2.4,      47,
428,2013-03-06,,    19.3,    38.8,    -0.4,     5.2,    -0.4,     2.6,      51,
428,2013-03-07,,    20.2,    40.1,    -5.0,    -0.4,    -4.9,    -2.8,      60,
428,2013-03-08,,    20.3,    40.3,    -3.6,     0.9,    -5.6,    -2.3,      59,
428,2013-03-09,,    20.4,    40.4,    -2.2,     4.3,    -5.2,    -1.2,      56,
428,2013-03-10,,    20.4,    40.4,     0.5,     6.4,    -6.2,     0.1,      56,
428,2013-03-11,,    20.4,    40.4,     1.1,    11.4,    -2.1,     3.8,      55,
428,2013-03-12,,    20.1,    40.4,     0.5,    14.1,    -1.3,     5.0,      53,
428,2013-03-13,,    19.7,    40.5,     2.6,    16.1,    -1.1,     6.1,      50,
428,2013-03-14,,    19.1,    40.5,     3.2,    16.0,     0.1,     6.9,      48,
428,2013-03-15,,    18.3,    40.5,     1.7,    14.6,     1.7,     7.1,      47,
428,2013-03-16,,    17.6,    40.5,     1.2,    13.8,     0.8,     6.0,      45,
428,2013-03-17,,    16.9,    40.5,    -0.2,    11.9,    -1.1,     4.1,      43,
428,2013-03-18,,    16.4,    40.5,    -0.5,    10.6,    -2.3,     3.1,      42,
428,2013-03-19,,    15.7,    40.5,     3.8,    10.2,    -2.3,     3.8,      40,
428,2013-03-20,,    15.9,    40.9,     1.8,     8.5,     1.5,     4.0,      41,
428,2013-03-21,,    17.1,    42.6,     2.1,     3.0,     0.9,     2.0,      51,
428,2013-03-22,,    17.3,    42.6,    -1.6,     7.1,    -1.6,     2.3,      51,
428,2013-03-23,,    17.3,    42.6,    -2.7,     7.1,    -4.4,     0.6,      50,
428,2013-03-24,,    17.0,    42.6,    -0.5,    10.1,    -5.9,     2.1,      46,
428,2013-03-25,,    16.6,    42.6,     1.1,    11.5,    -2.1,     4.1,      45,
428,2013-03-26,,    16.2,    42.6,     2.6,    11.4,    -1.6,     4.7,      43,
428,2013-03-27,,    15.7,    42.6,     1.3,     7.2,     1.1,     4.2,      42,
428,2013-03-28,,    15.1,    42.8,     2.2,     8.5,     1.2,     4.5,      40,
428,2013-03-29,,    14.4,    42.9,     1.3,     8.7,     1.4,     4.3,      37,
428,2013-03-30,,    13.4,    42.9,     3.1,    13.4,     0.0,     5.6,      35,
428,2013-03-31,,    12.4,    43.0,     4.2,    15.0,     2.0,     6.6,      34,
428,2013-04-01,,    12.6,    43.3,     1.6,     5.1,     1.5,     2.7,      35,
428,2013-04-02,,    12.5,    43.5,     0.7,     5.8,     0.5,     2.4,      32,
428,2013-04-03,,    11.6,    43.5,     1.9,    11.8,    -0.7,     4.7,      32,
428,2013-04-04,,    10.9,    43.6,     4.1,    13.8,     0.6,     6.5,      26,
428,2013-04-05,,    10.3,    44.1,     2.8,     6.8,     2.6,     4.4,      29,
428,2013-04-06,,     9.7,    44.1,     2.4,     7.5,     1.5,     3.8,      27,
428,2013-04-07,,     9.4,    44.2,     2.7,     7.3,     1.1,     3.4,      27,
428,2013-04-08,,     8.9,    44.2,    -0.3,     7.4,    -0.3,     3.2,      24,
428,2013-04-09,,     9.0,    44.5,    -0.7,     3.9,    -2.0,     0.2,      26,
428,2013-04-10,,     8.6,    44.6,     4.4,     8.2,    -2.3,     2.9,      25,
428,2013-04-11,,     7.3,    44.6,     7.3,    15.5,     3.2,     8.7,      22,
428,2013-04-12,,     6.2,    44.6,     4.9,    13.8,     3.6,     7.5,      20,
428,2013-04-13,,     5.1,    44.6,     2.9,    14.8,     1.0,     7.2,      16,
428,2013-04-14,,     4.2,    44.6,     1.9,    11.6,     1.9,     6.4,      15,
428,2013-04-15,,     3.1,    44.6,     1.9,     8.9,     0.2,     4.4,       9,
428,2013-04-16,,     3.0,    44.6,    -2.3,     2.7,    -2.3,     0.0,      12,
428,2013-04-17,,     2.8,    44.6,    -2.6,     1.6,    -3.7,    -1.7,      13,
428,2013-04-18,,     2.5,    44.6,     1.0,     5.6,    -5.1,    -0.1,      10,
428,2013-04-19,,     1.3,    44.6,     1.2,    12.6,    -0.2,     4.7,       6,
428,2013-04-20,,     0.0,    44.6,     2.4,    13.0,     0.4,     6.3,       0,
428,2013-04-21,,     0.0,    44.6,     3.1,    16.5,     0.3,     7.6,       0,
428,2013-04-22,,     0.0,    44.6,     4.1,    17.9,     0.9,     8.8,       0,
428,2013-04-23,,     0.0,    44.6,     4.1,    17.7,     2.2,     9.2,       0,
428,2013-04-24,,     0.0,    44.6,     2.7,    17.5,     1.2,     7.4,       0,
428,2013-04-25,,     0.0,    44.6,     3.8,    13.8,     2.5,     7.6,       0,
428,2013-04-26,,     0.0,    44.6,     3.7,    15.6,     0.8,     8.1,       0,
428,2013-04-27,,     0.0,    44.6,     5.2,    18.4,     3.3,    10.2,       0,
428,2013-04-28,,     0.0,    44.6,     3.5,    19.4,     3.5,    10.7,       0,
428,2013-04-29,,     0.0,    44.6,     6.6,    19.9,     2.5,    11.0,       0,
428,2013-04-30,,     0.0,    44.6,     5.9,    19.5,     5.0,    11.4,       0,
428,2013-05-01,,     0.0,    44.6,     4.7,    17.7,     3.7,     9.4,       0,
428,2013-05-02,,     0.0,    44.6,     6.2,    13.8,     2.1,     7.7,       0,
428,2013-05-03,,     0.0,    44.6,     5.5,    20.1,     4.4,    10.8,       0,
428,2013-05-04,,     0.0,    44.6,     8.5,    19.5,     3.9,    11.9,       0,
428,2013-05-05,,     0.0,    44.8,     6.2,    15.0,     3.9,     8.2,       0,
428,2013-05-06,,     0.0,    44.9,     4.3,    13.0,     4.3,     7.4,       0,
428,2013-05-07,,     0.0,    45.5,     3.2,     5.6,     2.0,     3.8,       0,
428,2013-05-08,,     0.0,    45.9,     5.0,     5.6,     2.4,     4.2,       0,
428,2013-05-09,,     0.0,    46.0,     4.8,    10.6,     4.8,     7.1,       0,
428,2013-05-10,,     0.0,    46.0,     7.0,    16.0,     4.1,     9.6,       0,
428,2013-05-11,,     0.0,    46.0,     7.3,    19.3,     5.5,    11.9,       0,
428,2013-05-12,,     0.0,    46.0,     7.9,    21.3,     5.9,    13.2,       0,
428,2013-05-13,,     0.0,    46.0,     7.9,    20.7,     6.4,    13.3,       0,
428,2013-05-14,,     0.0,    46.0,     7.7,    20.2,     6.2,    13.5,       0,
428,2013-05-15,,     0.0,    46.0,     7.7,    20.3,     6.0,    12.8,       0,
428,2013-05-16,,     0.0,    46.0,     5.0,    17.4,     4.9,    10.5,       0,
428,2013-05-17,,     0.0,    46.2,     5.1,     7.7,     4.8,     6.0,       0,
428,2013-05-18,,     0.0,    46.2,     1.4,    11.1,     1.5,     6.2,       0,
428,2013-05-19,,     0.0,    46.2,     3.2,    13.6,     0.5,     7.0,       0,
428,2013-05-20,,     0.0,    46.2,     7.7,    16.6,     1.9,     9.0,       0,
428,2013-05-21,,     0.0,    46.2,     6.0,    19.5,     5.6,    11.3,       0,
428,2013-05-22,,     0.0,    46.2,     4.7,    14.4,     4.6,     9.7,       0,
428,2013-05-23,,     0.0,    46.2,    -0.5,    10.3,    -0.5,     4.7,       0,
428,2013-05-24,,     0.0,    46.2,     0.9,     9.5,    -2.0,     3.6,       0,
428,2013-05-25,,     0.0,    46.2,     2.8,    14.5,    -0.4,     6.9,       0,
428,2013-05-26,,     0.0,    46.2,     5.5,    14.2,     0.9,     7.2,       0,
428,2013-05-27,,     0.0,    46.2,     3.5,    12.3,     2.2,     7.2,       0,
428,2013-05-28,,     0.0,    46.8,     5.5,    10.0,     2.5,     5.4,       0,
428,2013-05-29,,     0.0,    47.0,     6.1,    12.0,     4.6,     7.5,       0,
428,2013-05-30,,     0.0,    47.1,     4.0,    12.6,     4.0,     8.1,       0,
428,2013-05-31,,     0.0,    47.1,     3.6,    15.6,     1.2,     8.8,       0,
428,2013-06-01,,     0.0,    47.1,     9.3,    20.8,     3.6,    12.6,       0,
428,2013-06-02,,     0.0,    47.1,     8.9,    23.4,     7.2,    14.8,       0,
428,2013-06-03,,     0.0,    47.1,     9.8,    21.8,     6.9,    14.3,       0,
428,2013-06-04,,     0.0,    47.1,    10.9,    23.9,     9.7,    15.8,       0,
428,2013-06-05,,     0.0,    47.1,    13.2,    24.4,     9.4,    16.5,       0,
428,2013-06-06,,     0.0,    47.1,    11.7,    26.0,    10.1,    17.1,       0,
428,2013-06-07,,     0.0,    47.1,    11.3,    24.9,     9.9,    16.8,       0,
428,2013-06-08,,     0.0,    47.1,    13.2,    27.4,     9.6,    18.5,       0,
428,2013-06-09,,     0.0,    47.1,    17.5,    28.1,    12.9,    20.5,       0,
428,2013-06-10,,     0.0,    47.1,    14.2,    28.7,    13.4,    19.6,       0,
428,2013-06-11,,     0.0,    47.1,     9.6,    18.6,     9.3,    13.5,       0,
428,2013-06-12,,     0.0,    47.1,    11.3,    18.2,     8.1,    12.9,       0,
428,2013-06-13,,     0.0,    47.1,     4.4,    18.0,     4.6,    12.8,       0,
428,2013-06-14,,     0.0,    47.1,     7.1,    16.3,     1.2,     9.0,       0,
428,2013-06-15,,     0.0,    47.1,     7.5,    18.9,     5.8,    11.6,       0,
428,2013-06-16,,     0.0,    47.1,     5.6,    19.6,     5.0,    12.0,       0,
428,2013-06-17,,     0.0,    47.1,     6.8,    19.4,     3.5,    11.7,       0,
428,2013-06-18,,     0.0,    47.1,     9.4,    19.0,     4.4,    11.9,       0,
428,2013-06-19,,     0.0,    47.1,     4.0,    14.9,     3.5,     9.5,       0,
428,2013-06-20,,     0.0,    47.1,     2.2,    12.8,     1.8,     6.9,       0,
428,2013-06-21,,     0.0,    47.1,     3.8,    15.3,     1.0,     8.3,       0,
428,2013-06-22,,     0.0,    47.1,     7.2,    17.4,     3.3,    10.5,       0,
428,2013-06-23,,     0.0,    47.1,     7.7,    19.9,     6.0,    12.7,       0,
428,2013-06-24,,     0.0,    47.1,     8.9,    15.4,     6.1,    10.1,       0,
428,2013-06-25,,     0.0,    48.2,     8.2,     8.9,     6.6,     7.8,       0,
428,2013-06-26,,     0.0,    48.9,    10.9,    11.8,     7.6,    10.1,       0,
428,2013-06-27,,     0.0,    48.9,    10.7,    18.9,    10.7,    13.8,       0,
428,2013-06-28,,     0.0,    48.9,    11.8,    24.0,     9.4,    16.6,       0,
428,2013-06-29,,     0.0,    48.9,    13.1,    27.5,    11.2,    18.8,       0,
428,2013-06-30,,     0.0,    48.9,    13.2,    26.7,    10.7,    18.7,       0,
428,2013-07-01,,     0.0,    48.9,    14.6,    27.4,    12.5,    19.6,       0,
428,2013-07-02,,     0.0,    48.9,    17.9,    28.6,    14.6,    21.3,       0,
428,2013-07-03,,     0.0,    48.9,    16.9,    29.8,    16.3,    21.4,       0,
428,2013-07-04,,     0.0,    48.9,    19.9,    28.9,    15.9,    21.8,       0,
428,2013-07-05,,     0.0,    48.9,    13.6,    26.7,    13.6,    20.4,       0,
428,2013-07-06,,     0.0,    48.9,    12.5,    24.8,    11.9,    17.9,       0,
428,2013-07-07,,     0.0,    48.9,    11.1,    23.3,    11.1,    16.9,       0,
428,2013-07-08,,     0.0,    48.9,    10.9,    23.5,     9.4,    16.3,       0,
428,2013-07-09,,     0.0,    48.9,    11.4,    23.9,     8.8,    16.2,       0,
428,2013-07-10,,     0.0,    48.9,    10.0,    22.6,     9.6,    15.9,       0,
428,2013-07-11,,     0.0,    48.9,    12.3,    24.2,     8.4,    16.2,       0,
428,2013-07-12,,     0.0,    48.9,     9.9,    22.3,     9.3,    15.4,       0,
428,2013-07-13,,     0.0,    48.9,     8.2,    21.4,     7.1,    14.3,       0,
428,2013-07-14,,     0.0,    48.9,    10.6,    22.8,     6.1,    14.4,       0,
428,2013-07-15,,     0.0,    48.9,    10.9,    23.5,     8.3,    15.9,       0,
428,2013-07-16,,     0.0,    48.9,    12.5,    23.3,     9.7,    16.2,       0,
428,2013-07-17,,     0.0,    48.9,    10.0,    21.1,     9.7,    15.1,       0,
428,2013-07-18,,     0.0,    48.9,    10.0,    23.5,     5.8,    14.7,       0,
428,2013-07-19,,     0.0,    48.9,    12.9,    26.6,     9.0,    17.4,       0,
428,2013-07-20,,     0.0,    48.9,    13.9,    27.9,    11.0,    19.2,       0,
428,2013-07-21,,     0.0,    48.9,    15.0,    29.6,    12.4,    20.6,       0,
428,2013-07-22,,     0.0,    48.9,    14.7,    30.1,    13.1,    20.9,       0,
428,2013-07-23,,     0.0,    48.9,    13.6,    25.4,    12.5,    18.1,       0,
428,2013-07-24,,     0.0,    48.9,    15.2,    22.8,    12.4,    17.2,       0,
