

California (PST) SNOTEL Site Css Lab - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Aug 24 07:04:06 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,
428,1995-12-20,,     2.9,    16.1,    -8.3,     8.8,    -9.6,    -3.8,
428,1995-12-21,,     2.9,    16.1,    -6.3,     8.8,    -9.3,    -3.6,
428,1995-12-22,,     2.9,    16.1,    -9.1,    10.0,   -10.2,    -4.3,
428,1995-12-23,,     3.0,    16.2,    -6.6,     0.1,    -9.1,    -4.9,
428,1995-12-24,,     3.0,    16.2,    -9.9,     3.3,   -10.1,    -5.0,
428,1995-12-25,,     3.0,    16.3,    -8.0,     6.1,   -10.6,    -5.6,
428,1995-12-26,,     3.0,    16.3,    -6.1,    12.7,   -10.7,    -2.6,
428,1995-12-27,,     3.0,    16.3,    -2.9,    15.9,    -7.9,    -0.2,
428,1995-12-28,,     3.0,    16.4,    -2.6,     8.1,    -4.4,    -0.7,
428,1995-12-29,,     3.0,    16.4,    -1.1,     0.8,    -6.4,    -2.2,
428,1995-12-30,,     3.4,    17.0,     1.8,     1.9,    -1.4,     0.2,
428,1995-12-31,,     3.6,    17.8,     4.0,     4.9,     1.8,     3.6,
428,1996-01-01,,     3.8,    18.2,    -1.4,    11.9,    -1.5,     3.5,
428,1996-01-02,,     3.9,    18.2,     2.3,    11.0,    -3.6,     2.4,
428,1996-01-03,,     3.9,    18.2,    -0.7,    20.0,    -0.7,     5.1,
428,1996-01-04,,     3.9,    18.2,    -1.3,     6.0,    -1.3,     1.6,
428,1996-01-05,,     3.9,    18.2,    -1.0,    10.9,    -2.8,     1.0,
428,1996-01-06,,     3.9,    18.2,     0.0,     8.6,    -2.1,     1.5,
428,1996-01-07,,     3.9,    18.2,    -2.3,    18.1,    -2.3,     4.2,
428,1996-01-08,,     3.9,    18.2,     0.7,    14.0,    -3.0,     2.8,
428,1996-01-09,,     3.9,    18.2,     3.6,    11.9,    -1.0,     3.8,
428,1996-01-10,,     3.9,    18.2,    -0.9,     6.3,    -1.4,     2.6,
428,1996-01-11,,     3.8,    18.3,     0.0,    14.9,    -2.9,     2.1,
428,1996-01-12,,     3.6,    18.3,    -0.5,    21.4,    -2.1,     4.2,
428,1996-01-13,,     3.3,    18.3,    -0.5,    17.6,    -2.8,     4.3,
428,1996-01-14,,     3.1,    18.3,    -1.9,    15.0,    -2.9,     3.6,
428,1996-01-15,,     3.2,    18.4,     2.8,    11.7,    -4.4,     2.5,
428,1996-01-16,,     3.5,    19.1,     0.2,     3.1,    -1.4,     0.7,
428,1996-01-17,,     6.2,    22.2,    -2.6,     2.4,    -2.6,     0.0,
428,1996-01-18,,     6.2,    22.5,    -4.7,     6.5,    -7.4,    -2.3,
428,1996-01-19,,     7.8,    24.1,    -2.8,     0.3,    -4.7,    -2.5,
428,1996-01-20,,     8.5,    24.6,    -4.6,    -1.8,    -4.7,    -3.8,
428,1996-01-21,,     9.5,    25.3,    -3.4,    -3.3,    -6.9,    -4.7,
428,1996-01-22,,    10.7,    26.4,    -7.2,    -3.5,    -7.6,    -6.0,
428,1996-01-23,,    10.8,    26.6,   -15.3,     1.7,   -15.3,    -8.0,
428,1996-01-24,,    11.7,    26.8,    -3.8,    -3.4,   -14.9,    -6.6,
428,1996-01-25,,    16.0,    31.4,    -0.1,     0.2,    -4.1,    -2.6,
428,1996-01-26,,    16.2,    32.9,    -8.5,    -0.7,    -9.5,    -4.9,
428,1996-01-27,,    16.7,    33.0,    -3.3,     0.6,   -11.3,    -5.6,
428,1996-01-28,,    19.8,    35.4,    -4.8,    -0.9,    -4.8,    -2.2,
428,1996-01-29,,    19.8,    36.9,    -6.6,     0.8,    -6.6,    -3.6,
428,1996-01-30,,    20.1,    36.9,    -2.6,    -1.5,    -6.9,    -4.1,
428,1996-01-31,,    20.1,    37.5,    -0.4,     4.9,    -2.4,     0.0,
428,1996-02-01,,    20.3,    37.9,    -1.8,     3.1,    -1.8,     0.0,
428,1996-02-02,,    20.3,    37.9,    -1.0,     7.5,    -4.6,    -0.1,
428,1996-02-03,,    20.3,    37.9,    -3.3,     8.3,    -3.4,     0.3,
428,1996-02-04,,    20.3,    38.0,     2.3,     5.8,    -3.9,     0.4,
428,1996-02-05,,    21.0,    42.3,     3.5,     5.2,     1.9,     3.6,
428,1996-02-06,,    19.8,    42.7,     0.6,     6.1,     0.5,     2.9,
428,1996-02-07,,    19.5,    42.7,    -1.6,     8.3,    -1.7,     1.9,
428,1996-02-08,,    19.4,    42.7,     1.6,    13.6,    -2.4,     3.5,
428,1996-02-09,,    19.3,    42.7,     5.7,    13.6,    -1.1,     5.3,
428,1996-02-10,,    19.2,    42.7,     2.2,    13.8,    -1.1,     5.5,
428,1996-02-11,,    19.1,    42.7,     0.0,    16.3,     0.0,     5.1,
428,1996-02-12,,    19.0,    42.7,     3.3,    16.9,    -2.0,     4.8,
428,1996-02-13,,    19.0,    42.7,    -0.2,    15.5,    -0.3,     5.6,
428,1996-02-14,,    19.0,    42.7,    -0.5,    21.6,    -0.5,     6.6,
428,1996-02-15,,    19.1,    42.8,    -0.1,    22.2,    -3.1,     5.4,
428,1996-02-16,,    19.1,    42.8,     2.1,    18.2,    -2.3,     5.2,
428,1996-02-17,,    19.3,    43.0,     3.9,     6.6,     2.0,     4.0,
428,1996-02-18,,    20.2,    43.9,     0.3,     3.8,     0.2,     2.1,
428,1996-02-19,,    21.0,    44.7,     0.1,     3.6,    -1.2,     0.5,
428,1996-02-20,,    22.8,    46.5,    -2.7,     0.5,    -2.9,    -0.6,
428,1996-02-21,,    25.0,    48.7,    -1.3,    -0.3,    -3.1,    -1.4,
428,1996-02-22,,    26.6,    50.3,    -7.9,    -1.3,    -7.9,    -4.9,
428,1996-02-23,,    27.3,    51.0,   -13.0,    -0.3,   -13.0,    -7.7,
428,1996-02-24,,    28.4,    52.1,    -4.9,     0.1,   -13.5,    -6.8,
428,1996-02-25,,    28.6,    52.3,    -9.4,    -4.7,   -10.0,    -8.0,
428,1996-02-26,,    28.7,    52.4,   -12.3,    -5.1,   -12.5,    -9.1,
428,1996-02-27,,    28.9,    52.6,   -11.2,    -1.3,   -17.7,   -10.9,
428,1996-02-28,,    28.9,    52.6,    -8.8,    -3.5,   -12.4,    -8.3,
428,1996-02-29,,    28.9,    52.6,    -9.8,    -3.2,    -9.8,    -6.6,
428,1996-03-01,,    30.7,    54.4,    -7.1,     3.7,   -10.0,    -3.1,
428,1996-03-02,,    30.8,    54.5,    -5.5,     9.8,    -9.7,    -2.1,
428,1996-03-03,,    30.8,    54.5,    -2.7,    13.2,    -7.3,     0.2,
428,1996-03-04,,    31.1,    54.8,    -1.0,     5.3,    -3.8,    -0.2,
428,1996-03-05,,    32.4,    56.1,    -3.3,    -0.5,    -3.3,    -1.8,
428,1996-03-06,,    33.5,    57.2,    -8.2,    -2.5,   -12.5,    -6.5,
428,1996-03-07,,    35.3,    59.0,    -2.8,    10.6,    -8.8,    -2.0,
428,1996-03-08,,    35.3,    59.0,    -2.3,    14.4,    -5.7,     1.6,
428,1996-03-09,,    35.3,    59.0,     0.3,    18.5,    -3.6,     3.8,
428,1996-03-10,,    35.3,    59.0,     0.1,    13.3,    -1.0,     4.6,
428,1996-03-11,,    35.4,    59.1,     0.8,     5.3,    -2.8,     0.8,
428,1996-03-12,,    36.5,    60.2,    -2.3,     1.0,    -2.5,    -1.0,
428,1996-03-13,,    37.2,    60.9,    -2.1,    -0.3,    -2.7,    -1.7,
428,1996-03-14,,    37.4,    61.1,    -1.3,     3.6,    -2.8,    -1.0,
428,1996-03-15,,    37.4,    61.1,    -2.5,    10.8,    -2.5,     1.8,
428,1996-03-16,,    37.2,    61.1,    -1.6,    15.1,    -5.3,     3.1,
428,1996-03-17,,    36.9,    61.1,     0.3,    10.9,    -3.1,     3.1,
428,1996-03-18,,    36.2,    61.2,    -0.6,    20.2,    -0.6,     6.9,
428,1996-03-19,,    35.6,    61.2,     0.8,    20.4,    -1.0,     6.8,
428,1996-03-20,,    35.0,    61.2,    -0.2,    14.9,    -1.1,     5.4,
428,1996-03-21,,    34.4,    61.2,     0.5,    16.6,    -2.9,     5.2,
428,1996-03-22,,    33.5,    61.2,     0.2,    13.5,    -1.2,     4.7,
428,1996-03-23,,    34.3,    61.6,    -5.7,     1.0,    -5.7,    -2.0,
428,1996-03-24,,    34.3,    61.9,    -7.6,     6.7,   -10.5,    -3.8,
428,1996-03-25,,    33.9,    61.9,    -3.3,     5.3,    -8.8,    -2.3,
428,1996-03-26,,    33.7,    61.9,    -4.8,     2.7,    -5.0,    -2.3,
428,1996-03-27,,    33.3,    61.9,    -2.3,    10.8,    -7.6,     0.6,
428,1996-03-28,,    33.8,    62.4,     0.0,     1.8,    -3.1,    -0.3,
428,1996-03-29,,    34.9,    63.4,    -9.3,     0.1,    -9.7,    -4.2,
428,1996-03-30,,    34.5,    63.8,    -2.8,     5.7,   -12.0,    -2.7,
428,1996-03-31,,    34.3,    63.8,    -2.5,     9.4,    -6.5,     0.7,
428,1996-04-01,,    33.5,    63.8,     3.4,     9.6,    -4.7,     2.6,
428,1996-04-02,,    35.7,    65.6,    -1.8,     3.3,    -2.2,     0.0,
428,1996-04-03,,    36.3,    66.1,    -2.2,     4.1,    -3.3,    -0.2,
428,1996-04-04,,    35.9,    66.2,    -0.8,     9.7,    -4.2,     1.1,
428,1996-04-05,,    35.1,    66.2,     1.3,    11.0,    -2.5,     3.2,
428,1996-04-06,,    34.0,    66.2,     1.2,    18.1,    -0.5,     6.1,
428,1996-04-07,,    33.7,    66.2,     1.2,    21.2,    -1.1,     7.5,
428,1996-04-08,,    32.9,    66.2,     1.8,    18.2,    -0.2,     7.7,
428,1996-04-09,,    31.5,    66.2,     4.9,    16.1,    -0.9,     6.9,
428,1996-04-10,,    30.3,    66.2,     0.5,     9.7,     0.3,     4.3,
428,1996-04-11,,    29.7,    66.4,    -0.8,     7.1,    -2.1,     1.0,
428,1996-04-12,,    29.4,    66.4,    -0.7,     7.2,    -4.8,     0.8,
428,1996-04-13,,    29.4,    66.4,    -4.2,     3.8,    -4.2,    -0.7,
428,1996-04-14,,    28.4,    66.4,    -0.4,    11.5,    -6.5,     1.6,
428,1996-04-15,,    27.9,    66.4,     2.6,    13.6,    -2.5,     5.4,
428,1996-04-16,,    27.2,    66.7,    -0.1,     8.0,    -0.2,     4.3,
428,1996-04-17,,    28.9,    68.5,    -3.0,     0.2,    -3.0,    -0.9,
428,1996-04-18,,    30.5,    69.5,    -2.7,     0.3,    -4.8,    -2.0,
428,1996-04-19,,    30.7,    70.1,    -6.6,     0.5,    -6.6,    -3.2,
428,1996-04-20,,    30.9,    70.7,    -4.6,     1.0,    -9.3,    -4.1,
428,1996-04-21,,    30.8,    70.8,    -7.4,     3.3,    -9.3,    -2.8,
428,1996-04-22,,    30.4,    70.8,    -0.8,     5.9,    -9.2,    -1.3,
428,1996-04-23,,    30.1,    70.8,     1.1,     9.7,    -2.9,     3.3,
428,1996-04-24,,    29.2,    70.8,     4.6,    11.8,    -0.5,     5.9,
428,1996-04-25,,    28.4,    70.8,     0.7,     6.6,     0.7,     3.8,
428,1996-04-26,,    27.2,    70.8,     2.3,    20.0,    -1.0,     7.8,
428,1996-04-27,,    26.6,    70.8,     1.4,    17.9,     0.7,     8.0,
428,1996-04-28,,    25.5,    70.8,     1.6,    15.1,    -2.1,     5.7,
428,1996-04-29,,    24.4,    70.8,     2.9,    13.3,    -0.5,     5.2,
428,1996-04-30,,    23.5,    70.8,     2.7,    22.2,    -0.5,     9.0,
428,1996-05-01,,    22.2,    70.8,     2.8,    20.6,     0.5,     9.1,
428,1996-05-02,,    21.1,    71.0,     2.8,    19.0,     0.7,     8.8,
428,1996-05-03,,    20.1,    71.2,     1.8,    12.0,     1.2,     6.6,
428,1996-05-04,,    19.1,    71.3,    -0.2,    10.3,    -1.0,     4.4,
428,1996-05-05,,    18.3,    71.3,     2.7,    11.9,    -2.8,     4.8,
428,1996-05-06,,    17.5,    71.3,     1.1,    11.2,     1.1,     5.6,
428,1996-05-07,,    17.0,    71.3,     2.4,    11.9,     0.0,     5.9,
428,1996-05-08,,    16.4,    71.4,     1.2,    11.5,    -0.5,     5.4,
428,1996-05-09,,    15.8,    71.4,    -0.5,    10.9,    -1.3,     4.4,
428,1996-05-10,,    15.2,    71.4,     0.6,    12.8,    -2.4,     5.3,
428,1996-05-11,,    14.3,    71.5,     3.0,    16.9,    -1.5,     7.9,
428,1996-05-12,,    13.4,    71.6,     4.1,    21.8,     2.0,    11.2,
428,1996-05-13,,    12.4,    71.7,     4.7,    24.1,     2.3,    11.7,
428,1996-05-14,,    10.9,    71.7,     7.5,    16.9,     3.0,     9.9,
428,1996-05-15,,     9.4,    71.8,     4.2,     8.5,     4.1,     6.7,
428,1996-05-16,,     7.8,    73.8,     4.7,     7.4,     3.5,     4.9,
428,1996-05-17,,     6.9,    76.5,     3.8,     4.8,     0.3,     2.9,
428,1996-05-18,,     6.1,    79.2,     2.1,     4.2,     2.1,     3.2,
428,1996-05-19,,     5.5,    80.1,     0.4,     2.2,     0.0,     0.7,
428,1996-05-20,,     4.7,    80.4,    -1.2,     6.5,    -1.2,     2.2,
428,1996-05-21,,     3.3,    80.4,     1.4,    11.0,    -2.5,     4.5,
428,1996-05-22,,     2.3,    81.0,     2.8,     5.0,     1.2,     3.5,
428,1996-05-23,,     1.0,    81.0,     0.1,     9.3,     0.1,     4.5,
428,1996-05-24,,     0.0,    81.0,    -1.2,     6.8,    -1.6,     1.7,
428,1996-05-25,,     0.0,    81.0,     4.6,    10.4,    -1.6,     4.2,
428,1996-05-26,,     0.0,    81.0,     2.6,    15.9,     2.6,     7.7,
428,1996-05-27,,     0.0,    81.0,     6.6,    15.7,     1.1,     8.6,
428,1996-05-28,,     0.0,    81.0,     2.9,    12.6,     2.9,     7.4,
428,1996-05-29,,     0.0,    81.0,     3.5,    13.1,    -0.3,     6.8,
428,1996-05-30,,     0.0,    81.0,     1.5,    11.7,     1.5,     6.8,
428,1996-05-31,,     0.0,    81.0,     2.0,    13.5,    -0.8,     6.4,
428,1996-06-01,,     0.0,    81.0,     4.7,    16.2,    -0.3,     8.6,
428,1996-06-02,,     0.0,    81.0,     6.9,    22.6,     3.9,    12.8,
428,1996-06-03,,     0.0,    81.0,     7.4,    24.6,     4.9,    15.0,
428,1996-06-04,,     0.0,    81.0,     8.4,    24.6,     5.2,    15.3,
428,1996-06-05,,     0.0,    81.0,     7.6,    23.9,     5.4,    14.9,
428,1996-06-06,,     0.0,    81.0,     9.6,    25.2,     5.7,    15.9,
428,1996-06-07,,     0.0,    81.0,     9.5,    26.6,     8.2,    17.5,
428,1996-06-08,,     0.0,    81.0,     9.9,    24.8,     7.6,    16.6,
428,1996-06-09,,     0.0,    81.0,     8.7,    23.9,     5.9,    15.6,
428,1996-06-10,,     0.0,    81.0,     7.8,    21.3,     3.8,    13.6,
428,1996-06-11,,     0.0,    81.0,     6.3,    20.2,     3.8,    12.4,
428,1996-06-12,,     0.0,    81.0,     9.5,    21.4,     3.5,    13.5,
428,1996-06-13,,     0.0,    81.0,     7.7,    24.4,     7.7,    14.8,
428,1996-06-14,,     0.0,    81.0,     6.6,    21.1,     5.0,    13.3,
428,1996-06-15,,     0.0,    81.0,     7.3,    21.3,     3.2,    13.1,
428,1996-06-16,,     0.0,    81.0,     6.6,    21.5,     3.6,    12.9,
428,1996-06-17,,     0.0,    81.0,     8.0,    19.4,     3.3,    11.7,
428,1996-06-18,,     0.0,    81.0,     6.2,    16.0,     4.4,    10.8,
428,1996-06-19,,     0.0,    81.0,     7.5,    17.8,     2.8,    11.2,
428,1996-06-20,,     0.0,    81.0,     9.1,    19.7,     6.0,    12.9,
428,1996-06-21,,     0.0,    81.0,     6.9,    17.0,     6.8,    11.8,
428,1996-06-22,,     0.0,    81.0,     5.8,    16.1,     3.9,    10.2,
428,1996-06-23,,     0.0,    81.0,     6.5,    19.4,     4.7,    11.8,
428,1996-06-24,,     0.0,    81.0,     7.0,    16.7,     3.8,    10.5,
428,1996-06-25,,     0.0,    81.0,     5.2,    11.4,     5.2,     7.4,
428,1996-06-26,,     0.0,    81.2,     4.0,     7.4,     2.2,     4.5,
428,1996-06-27,,     0.0,    81.7,     2.7,     8.7,     2.1,     4.3,
428,1996-06-28,,     0.0,    81.7,     3.1,     9.8,     1.8,     5.6,
428,1996-06-29,,     0.0,    81.7,     8.0,    17.2,     1.9,    10.3,
428,1996-06-30,,     0.0,    81.7,    11.2,    22.1,     6.3,    14.8,
428,1996-07-01,,     0.0,    81.7,    11.1,    25.7,     8.7,    17.5,
428,1996-07-02,,     0.0,    81.7,    11.9,    28.5,     8.3,    18.3,
428,1996-07-03,,     0.0,    81.7,    11.6,    24.6,     8.0,    16.9,
428,1996-07-04,,     0.0,    81.7,    10.7,    21.8,     9.1,    15.7,
428,1996-07-05,,     0.0,    81.7,     9.5,    20.8,     7.2,    14.4,
428,1996-07-06,,     0.0,    81.7,    11.5,    24.3,     5.0,    15.6,
428,1996-07-07,,     0.0,    81.7,    13.7,    27.4,     9.3,    18.8,
428,1996-07-08,,     0.0,    81.7,    13.4,    30.0,    10.9,    19.3,
428,1996-07-09,,     0.0,    81.7,    13.3,    26.0,    11.5,    18.6,
428,1996-07-10,,     0.0,    81.7,    11.4,    26.7,    10.9,    18.3,
428,1996-07-11,,     0.0,    81.7,    13.2,    26.1,     9.2,    18.0,
428,1996-07-12,,     0.0,    81.7,    15.3,    27.8,    11.5,    19.2,
428,1996-07-13,,     0.0,    81.7,    12.6,    26.5,    12.6,    18.0,
428,1996-07-14,,     0.0,    82.7,    13.2,    26.0,    11.7,    16.5,
428,1996-07-15,,     0.0,    83.4,    13.5,    24.6,    10.5,    17.9,
428,1996-07-16,,     0.0,    83.4,     9.1,    23.6,     9.1,    16.5,
428,1996-07-17,,     0.0,    83.4,     9.6,    20.4,     5.7,    13.6,
428,1996-07-18,,     0.0,    83.4,     8.4,    18.3,     5.8,    12.2,
428,1996-07-19,,     0.0,    83.4,     5.6,    17.4,     5.6,    11.6,
428,1996-07-20,,     0.0,    83.4,     9.8,    22.7,     1.9,    13.0,
428,1996-07-21,,     0.0,    83.4,    11.1,    25.9,     6.3,    16.5,
428,1996-07-22,,     0.0,    83.4,    13.1,    27.9,     8.9,    18.8,
428,1996-07-23,,     0.0,    83.4,    14.1,    29.1,    10.1,    19.4,
428,1996-07-24,,     0.0,    83.4,    15.2,    28.5,    11.3,    19.7,
428,1996-07-25,,     0.0,    83.4,    12.9,    28.9,    12.1,    19.8,
428,1996-07-26,,     0.0,    83.4,    12.4,    27.8,     9.1,    18.8,
428,1996-07-27,,     0.0,    83.4,    13.9,    27.6,     9.5,    18.7,
428,1996-07-28,,     0.0,    83.4,    15.9,    25.9,    12.2,    18.6,
428,1996-07-29,,     0.0,    83.4,    11.7,    21.6,    11.7,    15.7,
428,1996-07-30,,     0.0,    83.4,    13.3,    26.4,     9.5,    17.7,
428,1996-07-31,,     0.0,    83.7,    12.4,    26.5,    10.1,    18.1,
428,1996-08-01,,     0.0,    83.7,    11.4,    24.8,     9.5,    17.1,
428,1996-08-02,,     0.0,    83.8,     9.3,    23.6,     8.3,    16.0,
428,1996-08-03,,     0.0,    83.9,     9.5,    22.0,     6.0,    13.9,
428,1996-08-04,,     0.0,    83.9,     8.2,    17.6,     7.0,    12.4,
428,1996-08-05,,     0.0,    83.9,     8.9,    21.3,     5.7,    13.5,
428,1996-08-06,,     0.0,    83.9,     9.3,    19.4,     7.7,    13.3,
428,1996-08-07,,     0.0,    83.9,    11.3,    24.5,     5.6,    14.6,
428,1996-08-08,,     0.0,    83.9,    11.2,    26.2,     8.8,    17.1,
428,1996-08-09,,     0.0,    83.9,    13.1,    27.6,     8.8,    18.3,
428,1996-08-10,,     0.0,    83.9,    13.3,    28.8,    10.2,    19.2,
428,1996-08-11,,     0.0,    83.9,    15.5,    29.3,    10.5,    20.1,
428,1996-08-12,,     0.0,    83.9,    13.7,    29.0,    13.3,    19.1,
428,1996-08-13,,     0.0,    83.9,-99.9,-99.9,-99.9,-99.9,
