

California (PST) SNOTEL Site Css Lab - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Aug 24 07:03:44 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,
428,1988-10-28,,     0.0,     0.4,     2.4,    18.7,     2.4,     8.7,
428,1988-10-29,,     0.0,     0.4,     1.5,    15.6,     1.6,     6.9,
428,1988-10-30,,     0.0,     0.4,     1.3,    19.1,     0.0,     7.4,
428,1988-10-31,,     0.0,     0.4,     2.3,    24.4,     0.3,     9.3,
428,1988-11-01,,     0.0,     0.4,     3.1,    18.8,     0.6,     8.3,
428,1988-11-02,,     0.0,     0.4,     2.6,     9.4,     1.6,     5.7,
428,1988-11-03,,     0.0,     1.2,     1.1,     4.1,     1.0,     2.7,
428,1988-11-04,,     0.0,     1.4,-99.9,-99.9,-99.9,-99.9,
428,1988-11-05,,     0.0,     1.5,     2.6,    20.7,     1.1,     8.4,
428,1988-11-06,,     0.0,     1.5,     4.1,    18.8,     1.7,     8.0,
428,1988-11-07,,     0.0,     2.0,     0.7,    13.0,     1.3,     5.4,
428,1988-11-08,,     0.0,     2.1,    -1.6,     2.4,     0.6,     1.1,
428,1988-11-09,,     0.0,     2.2,    -3.1,    -0.1,    -2.6,    -1.1,
428,1988-11-10,,     0.2,     2.4,    -0.3,     4.8,    -3.7,    -0.4,
428,1988-11-11,,     0.5,     3.1,    -1.9,     0.6,    -2.3,    -0.6,
428,1988-11-12,,     0.5,     3.1,    -0.2,     2.4,    -2.3,     0.1,
428,1988-11-13,,     0.0,     4.0,     1.1,     3.1,    -0.2,     1.3,
428,1988-11-14,,     2.6,     6.2,    -5.1,     1.9,    -4.6,    -1.5,
428,1988-11-15,,     2.7,     7.1,    -5.3,     4.0,    -6.3,    -3.8,
428,1988-11-16,,     2.7,     7.2,    -5.6,    -1.7,    -5.6,    -3.7,
428,1988-11-17,,     3.8,     7.9,    -4.7,    -0.5,    -5.7,    -3.0,
428,1988-11-18,,     4.0,     8.5,    -9.0,    -1.0,    -7.1,    -4.9,
428,1988-11-19,,     3.9,     8.6,    -4.4,     8.3,    -9.5,    -3.9,
428,1988-11-20,,     3.7,     8.6,    -2.4,    14.9,    -5.9,     0.0,
428,1988-11-21,,     3.7,     8.8,    -5.5,     8.3,    -5.1,    -0.2,
428,1988-11-22,,     4.2,     9.1,    -1.2,     5.6,    -6.6,    -2.0,
428,1988-11-23,,     6.1,    13.8,     1.5,     2.4,    -1.5,     0.6,
428,1988-11-24,,     8.0,    15.8,    -6.9,     2.1,    -7.3,    -3.2,
428,1988-11-25,,     8.6,    16.4,    -3.2,    -1.3,    -7.7,    -5.6,
428,1988-11-26,,     9.2,    17.1,    -4.2,    -0.6,    -4.2,    -2.8,
428,1988-11-27,,     9.2,    18.1,    -7.0,    12.8,    -6.3,    -1.2,
428,1988-11-28,,     8.9,    18.1,    -1.5,    18.8,    -7.7,     0.5,
428,1988-11-29,,     8.9,    18.4,    -3.1,    11.0,    -3.9,     0.7,
428,1988-11-30,,     8.7,    18.4,     1.9,    13.5,    -3.4,     3.7,
428,1988-12-01,,     8.5,    18.4,    -4.8,    19.4,    -3.6,     3.1,
428,1988-12-02,,     8.4,    18.4,    -5.6,    18.1,    -6.3,     2.1,
428,1988-12-03,,     8.2,    18.4,    -3.1,     9.7,    -6.7,    -0.1,
428,1988-12-04,,     8.2,    18.4,    -5.0,    19.2,    -4.8,     1.5,
428,1988-12-05,,     8.2,    18.4,    -3.2,    20.5,    -6.1,     1.8,
428,1988-12-06,,     8.2,    18.4,    -2.6,    20.2,    -4.1,     2.6,
428,1988-12-07,,     8.2,    18.4,    -2.6,    17.2,    -2.7,     3.1,
428,1988-12-08,,     8.2,    18.4,    -3.5,     4.9,    -3.3,    -0.8,
428,1988-12-09,,     8.2,    18.4,    -1.5,     8.1,    -3.9,    -0.2,
428,1988-12-10,,     8.2,    18.4,    -1.4,    13.0,    -3.2,     1.5,
428,1988-12-11,,     8.2,    18.4,    -4.3,    18.3,    -2.8,     3.1,
428,1988-12-12,,     8.2,    18.4,     0.1,    22.6,    -4.8,     4.2,
428,1988-12-13,,     8.2,    18.4,    -2.4,    23.4,    -1.5,     5.5,
428,1988-12-14,,     8.2,    18.4,    -4.8,    21.4,    -3.5,     3.5,
428,1988-12-15,,     7.8,    18.4,    -9.4,    16.2,   -10.3,    -1.7,
428,1988-12-16,,     7.6,    18.4,    -7.1,    -1.5,   -10.6,    -7.4,
428,1988-12-17,,     7.4,    18.4,    -1.1,     6.2,    -7.4,    -2.0,
428,1988-12-18,,     7.6,    18.6,    -3.2,     7.8,    -3.7,    -0.6,
428,1988-12-19,,     7.9,    18.7,    -4.5,     6.6,    -4.0,    -2.2,
428,1988-12-20,,     8.2,    18.9,    -3.0,    -1.7,    -5.1,    -3.6,
428,1988-12-21,,    10.1,    20.6,    -8.6,    -2.2,    -7.4,    -3.5,
428,1988-12-22,,    10.7,    20.9,    -7.1,    -5.9,    -8.8,    -7.2,
428,1988-12-23,,    12.7,    22.4,   -10.7,    -5.0,   -11.9,    -7.4,
428,1988-12-24,,    13.2,    23.3,    -6.7,    -1.2,   -15.0,    -8.6,
428,1988-12-25,,    15.1,    24.3,   -10.0,    -2.4,    -9.9,    -6.1,
428,1988-12-26,,    15.2,    24.9,   -19.8,    -3.9,   -18.6,   -10.6,
428,1988-12-27,,    15.2,    24.9,   -17.1,    -0.3,   -20.4,   -12.9,
428,1988-12-28,,    15.3,    24.9,   -12.5,    -8.5,   -17.8,   -12.4,
428,1988-12-29,,    15.4,    24.9,   -14.4,     1.7,   -14.5,   -10.1,
428,1988-12-30,,    15.4,    25.7,    -2.3,    12.3,   -14.9,    -4.7,
428,1988-12-31,,    16.0,    26.2,    -6.6,    -2.1,    -4.2,    -2.7,
428,1989-01-01,,    16.3,    26.9,   -10.8,    -0.6,    -9.0,    -6.2,
428,1989-01-02,,    16.3,    26.9,    -6.4,     7.6,   -12.0,    -7.4,
428,1989-01-03,,    16.2,    26.9,    -2.0,    12.5,    -9.6,    -0.2,
428,1989-01-04,,    16.0,    27.0,    -7.2,    18.4,    -5.9,     1.0,
428,1989-01-05,,    15.9,    27.1,    -3.5,     7.9,    -8.4,    -1.8,
428,1989-01-06,,    18.0,    29.4,   -10.6,    -2.5,    -9.5,    -6.1,
428,1989-01-07,,    18.1,    29.4,   -10.1,    -2.3,   -14.6,    -9.4,
428,1989-01-08,,    18.2,    29.5,   -17.3,    -3.0,   -18.5,   -10.1,
428,1989-01-09,,    18.4,    29.5,    -3.3,    -2.8,   -19.2,    -8.0,
428,1989-01-10,,    18.6,    29.7,    -2.3,     2.1,    -3.5,    -1.2,
428,1989-01-11,,    19.3,    30.8,   -10.9,     1.9,   -10.9,    -4.8,
428,1989-01-12,,    19.3,    30.8,    -9.8,    -1.5,   -11.4,    -8.5,
428,1989-01-13,,    19.3,    30.8,   -10.7,    11.3,    -9.8,    -3.2,
428,1989-01-14,,    19.3,    30.8,    -9.3,     2.0,   -11.9,    -6.1,
428,1989-01-15,,    19.3,    30.8,   -14.0,     2.1,   -14.1,    -7.3,
428,1989-01-16,,    19.3,    30.8,   -10.6,    10.5,   -15.2,    -6.1,
428,1989-01-17,,    19.3,    30.8,    -8.7,    14.7,   -11.7,    -3.1,
428,1989-01-18,,    19.2,    30.8,    -2.8,    17.7,    -9.5,     0.7,
428,1989-01-19,,    19.1,    30.8,    -4.2,    19.4,    -4.1,     3.6,
428,1989-01-20,,    19.0,    30.8,    -6.5,    18.9,    -5.6,     2.1,
428,1989-01-21,,    18.9,    30.8,    -6.4,    -5.2,    -7.0,    -6.3,
428,1989-01-22,,    18.8,    30.8,     0.0,    11.2,    -7.0,     0.0,
428,1989-01-23,,    19.0,    31.2,    -3.0,     1.1,    -3.8,    -1.2,
428,1989-01-24,,    19.1,    31.3,   -10.8,     7.1,    -8.0,    -1.9,
428,1989-01-25,,    19.1,    31.3,    -8.4,     3.4,   -13.6,    -6.2,
428,1989-01-26,,    19.0,    31.3,    -7.9,     4.9,    -9.1,    -5.4,
428,1989-01-27,,    18.9,    31.3,    -7.4,    10.3,   -10.4,    -1.9,
428,1989-01-28,,    18.8,    31.3,    -5.6,    -6.7,    -8.5,    -7.5,
428,1989-01-29,,    18.7,    31.3,    -0.6,    10.1,    -7.0,     0.0,
428,1989-01-30,,    18.6,    31.3,    -0.3,    12.5,    -0.7,     3.4,
428,1989-01-31,,    18.5,    31.3,    -3.3,    24.4,    -2.1,     6.5,
428,1989-02-01,,    18.3,    31.3,    -1.3,    11.7,    -3.9,     2.8,
428,1989-02-02,,    19.2,    32.2,   -11.5,    -0.1,    -9.7,    -5.1,
428,1989-02-03,,    20.4,    32.4,    -8.6,    -8.5,   -11.7,    -9.8,
428,1989-02-04,,    22.7,    34.8,   -12.5,    -7.7,   -11.7,    -9.5,
428,1989-02-05,,    23.2,    35.9,   -20.2,    -8.4,   -18.9,   -12.7,
428,1989-02-06,,    23.2,    36.1,   -24.4,    -7.9,   -22.0,   -17.9,
428,1989-02-07,,    23.2,    36.1,   -22.0,    -7.7,   -24.6,   -18.7,
428,1989-02-08,,    23.2,    36.1,   -21.3,    -1.2,   -22.7,   -15.0,
428,1989-02-09,,    23.2,    36.1,   -12.0,    -2.3,   -21.3,   -13.5,
428,1989-02-10,,    23.2,    36.1,    -4.8,     0.0,   -12.5,    -5.7,
428,1989-02-11,,    23.4,    36.1,    -5.8,     0.7,    -5.6,    -3.3,
428,1989-02-12,,    23.5,    36.3,    -9.1,    -1.3,   -10.9,    -5.7,
428,1989-02-13,,    23.5,    36.3,   -11.1,     4.0,   -10.3,    -5.3,
428,1989-02-14,,    23.6,    36.4,   -15.7,     6.6,   -14.6,    -6.9,
428,1989-02-15,,    23.6,    36.4,   -12.2,     5.4,   -16.0,    -6.7,
428,1989-02-16,,    23.6,    36.4,    -3.5,     6.9,   -13.7,    -3.7,
428,1989-02-17,,    23.6,    36.4,    -5.4,    10.9,    -4.0,     0.6,
428,1989-02-18,,    23.4,    36.4,     0.7,     9.8,    -5.8,     0.3,
428,1989-02-19,,    23.9,    36.9,    -1.8,     5.0,    -1.9,    -0.2,
428,1989-02-20,,    24.4,    37.5,    -5.5,     1.3,    -3.7,    -1.6,
428,1989-02-21,,    24.4,    37.5,    -3.6,     8.9,    -9.1,    -1.1,
428,1989-02-22,,    24.4,    37.6,     3.1,     4.3,    -3.6,     1.1,
428,1989-02-23,,    24.7,    38.5,     0.8,     3.6,    -0.3,     1.7,
428,1989-02-24,,    24.7,    38.5,     2.4,     6.7,     0.3,     3.2,
428,1989-02-25,,    24.6,    38.5,     2.6,     5.6,     1.7,     3.3,
428,1989-02-26,,    24.6,    38.7,     1.2,     6.1,    -0.2,     2.6,
428,1989-02-27,,    24.6,    38.8,    -5.2,    11.6,    -3.0,     3.5,
428,1989-02-28,,    24.5,    38.8,    -6.4,    10.5,    -7.1,     0.2,
428,1989-03-01,,    24.3,    38.8,    -1.0,    11.6,    -7.5,     0.1,
428,1989-03-02,,    25.2,    40.1,    -2.3,     5.5,    -3.3,     0.0,
428,1989-03-03,,    27.9,    42.1,   -12.8,    -1.1,    -9.5,    -3.4,
428,1989-03-04,,    28.2,    42.4,    -9.4,     0.5,   -16.6,    -8.6,
428,1989-03-05,,    28.2,    42.8,    -0.1,     2.4,   -10.3,    -3.6,
428,1989-03-06,,    28.7,    44.1,     0.8,     2.7,    -0.2,     1.2,
428,1989-03-07,,    28.7,    44.4,     1.1,     5.7,     0.3,     2.6,
428,1989-03-08,,    29.2,    46.1,     1.2,     5.2,    -0.2,     1.8,
428,1989-03-09,,    28.7,    48.3,     4.8,     4.6,     0.3,     2.1,
428,1989-03-10,,    28.3,    49.3,     1.3,     4.9,     1.4,     3.9,
428,1989-03-11,,    28.1,    50.2,    -0.2,     6.7,     0.5,     3.1,
428,1989-03-12,,    27.7,    50.6,     0.7,     7.6,    -0.2,     2.6,
428,1989-03-13,,    27.5,    51.0,    -2.9,     4.9,    -2.0,     1.3,
428,1989-03-14,,    28.1,    51.7,   -10.8,     0.2,    -8.5,    -3.1,
428,1989-03-15,,    28.2,    51.7,    -5.6,     9.5,   -11.6,    -2.3,
428,1989-03-16,,    28.2,    51.7,    -0.4,     9.6,    -6.5,     0.7,
428,1989-03-17,,    29.8,    53.4,    -5.8,     0.7,    -6.3,    -3.7,
428,1989-03-18,,    30.5,    54.3,    -2.7,     0.7,    -6.3,    -3.0,
428,1989-03-19,,    32.3,    55.3,     0.0,     0.3,    -3.7,    -1.1,
428,1989-03-20,,    32.7,    56.1,    -4.3,     4.6,    -3.2,     0.1,
428,1989-03-21,,    32.6,    56.1,    -1.4,    14.5,    -5.9,     1.3,
428,1989-03-22,,    32.3,    56.1,    -2.6,     8.2,    -1.5,     2.8,
428,1989-03-23,,    32.0,    56.1,    -2.3,    10.3,    -4.1,     2.2,
428,1989-03-24,,    32.2,    56.6,    -0.1,     6.7,    -4.4,     0.5,
428,1989-03-25,,    34.4,    58.9,    -1.3,     2.1,    -1.3,     0.1,
428,1989-03-26,,    35.9,    60.8,    -9.0,     0.0,    -5.6,    -2.5,
428,1989-03-27,,    36.0,    60.9,    -4.3,     5.0,   -10.6,    -3.5,
428,1989-03-28,,    36.1,    61.5,     1.8,     6.2,    -4.4,     0.4,
428,1989-03-29,,    35.6,    61.8,    -1.1,     4.6,     0.2,     1.7,
428,1989-03-30,,    35.0,    61.8,    -4.5,    10.5,    -3.3,     1.8,
428,1989-03-31,,    34.4,    61.8,     1.4,    11.2,    -5.7,     3.1,
428,1989-04-01,,    33.9,    62.4,    -0.5,     2.6,    -0.1,     1.5,
428,1989-04-02,,    34.0,    62.7,    -0.3,     4.1,    -2.5,    -0.3,
428,1989-04-03,,    34.5,    63.5,    -0.8,     0.6,    -0.3,     0.0,
428,1989-04-04,,    34.4,    63.6,    -2.6,     0.6,    -0.3,     0.0,
428,1989-04-05,,    33.3,    63.6,    -1.3,    18.7,    -3.1,     5.8,
428,1989-04-06,,    32.3,    63.6,     0.4,    21.3,    -2.5,     7.5,
428,1989-04-07,,    31.6,    63.6,     0.1,    21.3,    -0.4,     8.5,
428,1989-04-08,,    31.0,    63.6,     0.4,    22.1,    -1.4,     8.8,
428,1989-04-09,,    30.2,    63.6,     0.5,    23.8,    -0.6,     8.3,
428,1989-04-10,,    29.4,    63.6,     0.0,     1.0,    -0.5,     0.1,
428,1989-04-11,,    28.5,    63.6,     2.5,    16.3,    -0.8,     7.5,
428,1989-04-12,,    27.7,    63.6,     2.3,    20.7,     0.1,     7.7,
428,1989-04-13,,    27.0,    63.6,     0.5,    18.4,     1.3,     7.9,
428,1989-04-14,,    26.0,    63.6,     0.6,    17.6,    -1.5,     7.4,
428,1989-04-15,,    25.0,    63.7,     0.2,    15.6,     0.4,     7.2,
428,1989-04-16,,    24.0,    63.7,    -0.2,    15.4,    -0.2,     6.9,
428,1989-04-17,,    22.9,    63.7,     0.7,    16.5,    -1.3,     6.5,
428,1989-04-18,,    21.8,    63.7,     0.0,    18.7,    -0.3,     7.3,
428,1989-04-19,,    20.7,    63.7,     2.6,    18.8,    -1.1,     8.0,
428,1989-04-20,,    19.7,    63.7,     1.1,    16.1,     0.0,     7.7,
428,1989-04-21,,    18.7,    63.7,     3.1,    10.7,     1.0,     5.7,
428,1989-04-22,,    18.9,    64.7,    -4.1,     5.1,    -3.2,     0.4,
428,1989-04-23,,    19.1,    64.8,    -3.0,     1.8,    -5.0,    -1.7,
428,1989-04-24,,    20.0,    65.8,    -6.3,    -2.3,    -5.7,    -4.0,
428,1989-04-25,,    20.4,    66.3,    -5.6,    -1.2,    -7.5,    -4.9,
428,1989-04-26,,    20.6,    66.9,    -8.8,     0.8,    -6.2,    -3.6,
428,1989-04-27,,    20.6,    66.9,    -7.8,     2.3,    -9.9,    -3.7,
428,1989-04-28,,    20.5,    66.9,    -4.2,     9.3,    -8.3,    -0.5,
428,1989-04-29,,    19.8,    66.9,    -2.9,    11.5,    -5.6,     2.5,
428,1989-04-30,,    19.6,    66.9,     1.1,    13.0,    -4.1,     4.1,
428,1989-05-01,,    19.4,    66.9,     2.0,     8.6,     0.8,     3.8,
428,1989-05-02,,    18.5,    67.0,    -1.1,    13.3,    -0.7,     5.9,
428,1989-05-03,,    17.6,    67.0,     0.4,    14.4,    -2.3,     5.8,
428,1989-05-04,,    16.3,    67.0,     1.8,    17.2,    -0.4,     8.0,
428,1989-05-05,,    14.7,    67.0,     1.9,    20.2,     1.1,     9.0,
428,1989-05-06,,    13.1,    67.0,     2.5,    23.2,     1.3,    10.0,
428,1989-05-07,,    12.0,    67.0,     4.5,    21.4,     1.8,     9.9,
428,1989-05-08,,    10.3,    67.1,     3.4,    21.6,     3.0,    11.0,
428,1989-05-09,,     8.8,    67.1,     3.0,    18.0,     2.2,     9.5,
428,1989-05-10,,     8.4,    67.4,     1.3,     8.2,     1.6,     4.2,
428,1989-05-11,,     7.6,    67.5,     0.0,     5.4,    -1.0,     0.9,
428,1989-05-12,,     6.4,    67.5,     0.5,     9.0,    -0.3,     3.4,
428,1989-05-13,,     5.5,    67.5,     0.4,     8.9,    -1.6,     3.2,
428,1989-05-14,,     4.3,    67.6,    -0.3,    10.1,    -0.2,     3.4,
428,1989-05-15,,     3.3,    67.8,    -0.1,    13.5,    -1.1,     3.3,
428,1989-05-16,,     1.7,    67.8,     0.3,    13.5,    -0.2,     5.0,
428,1989-05-17,,     0.0,    67.8,     1.0,    17.4,    -1.1,     7.8,
428,1989-05-18,,     0.0,    67.8,     3.7,    15.7,     0.4,     8.0,
428,1989-05-19,,     0.0,    67.8,    -1.0,     7.0,    -0.6,     3.6,
428,1989-05-20,,     0.0,    67.8,     0.4,    15.7,    -1.8,     6.1,
428,1989-05-21,,     0.0,    67.8,    -0.2,    13.6,     0.0,     6.8,
428,1989-05-22,,     0.0,    67.8,     4.2,    12.5,    -1.6,     6.5,
428,1989-05-23,,     0.0,    67.8,    -1.0,    11.4,     1.1,     6.5,
428,1989-05-24,,     0.0,    68.3,    -3.1,     3.1,    -3.5,    -0.2,
428,1989-05-25,,     0.0,    68.3,    -3.0,     6.2,    -4.5,     0.9,
428,1989-05-26,,     0.0,    68.3,     0.7,    11.8,    -3.7,     4.6,
428,1989-05-27,,     0.0,    68.3,     2.4,    15.1,    -0.3,     7.8,
428,1989-05-28,,     0.0,    68.3,     1.1,    12.2,     0.5,     6.5,
428,1989-05-29,,     0.0,    68.4,    -0.6,     5.0,    -1.0,     2.1,
428,1989-05-30,,     0.0,    68.8,    -2.5,     6.3,    -1.7,     1.1,
428,1989-05-31,,     0.0,    68.8,     0.1,    12.4,    -2.7,     4.4,
428,1989-06-01,,     0.0,    68.8,     2.2,    15.7,    -0.5,     8.6,
428,1989-06-02,,     0.0,    68.8,     4.4,    18.4,     0.7,    10.8,
428,1989-06-03,,     0.0,    68.8,     6.6,    21.9,     3.1,    12.4,
428,1989-06-04,,     0.0,    69.0,     5.9,    19.0,     5.6,     9.3,
428,1989-06-05,,     0.0,    69.6,     3.0,    14.3,     4.6,     6.8,
428,1989-06-06,,     0.0,    69.6,     4.4,    13.7,     3.0,     8.2,
428,1989-06-07,,     0.0,    69.6,     7.1,    20.2,     4.0,    11.2,
428,1989-06-08,,     0.0,    69.6,     4.1,    17.6,     5.1,     8.6,
428,1989-06-09,,     0.0,    69.6,     5.2,     4.9,     3.3,     3.9,
428,1989-06-10,,     0.0,    69.6,     4.7,    18.1,     4.2,    11.5,
428,1989-06-11,,     0.0,    69.6,     6.0,     5.4,     3.2,     4.1,
428,1989-06-12,,     0.0,    69.6,     6.5,    21.0,     5.7,    12.9,
428,1989-06-13,,     0.0,    69.6,     5.8,    24.1,     5.4,    14.2,
428,1989-06-14,,     0.0,    69.6,     5.7,    22.0,     4.0,    14.1,
428,1989-06-15,,     0.0,    69.6,    10.1,    22.8,     4.3,    14.4,
428,1989-06-16,,     0.0,    69.6,     5.4,    18.2,     7.6,    12.2,
428,1989-06-17,,     0.0,    69.6,     3.8,    15.2,     4.1,     9.9,
428,1989-06-18,,     0.0,    69.6,     3.8,    20.2,     1.9,    11.9,
428,1989-06-19,,     0.0,    69.6,     8.4,    21.9,     1.9,    12.7,
428,1989-06-20,,     0.0,    69.6,     4.1,    17.8,     7.2,    12.3,
428,1989-06-21,,     0.0,    69.6,     6.2,    19.5,     3.3,    11.5,
428,1989-06-22,,     0.0,    69.6,     7.7,    20.3,     5.4,    12.4,
428,1989-06-23,,     0.0,    69.6,     9.1,    23.4,     5.9,    15.2,
428,1989-06-24,,     0.0,    69.6,     8.7,    19.5,     8.4,    13.4,
428,1989-06-25,,     0.0,    69.7,     5.4,    19.9,     7.7,    13.3,
428,1989-06-26,,     0.0,    69.7,     6.8,    23.0,     4.2,    13.2,
428,1989-06-27,,     0.0,    69.7,     9.7,    21.4,     6.1,    13.8,
428,1989-06-28,,     0.0,    69.7,     7.2,    16.3,     7.4,    11.6,
428,1989-06-29,,     0.0,    69.8,     5.7,    15.6,     6.4,    10.7,
428,1989-06-30,,     0.0,    69.8,     4.4,    14.1,     5.2,     9.0,
428,1989-07-01,,     0.0,    69.8,     1.8,    14.1,     4.2,     8.5,
428,1989-07-02,,     0.0,    69.8,     3.6,    18.5,    -0.1,     9.8,
428,1989-07-03,,     0.0,    69.8,     4.0,    20.6,     2.1,    12.1,
428,1989-07-04,,     0.0,    69.8,     5.2,    22.2,     2.8,    13.4,
428,1989-07-05,,     0.0,    69.8,     4.6,    21.6,     3.3,    13.2,
428,1989-07-06,,     0.0,    69.8,     5.0,    23.2,     3.3,    14.0,
428,1989-07-07,,     0.0,    69.8,    10.3,    28.0,     3.9,    16.7,
428,1989-07-08,,     0.0,    69.8,    10.6,    29.2,     9.1,    18.9,
428,1989-07-09,,     0.0,    69.8,     9.1,    24.9,     8.9,    17.4,
428,1989-07-10,,     0.0,    69.8,     5.4,    20.0,     5.4,    13.4,
428,1989-07-11,,     0.0,    69.8,     6.6,    19.5,     4.1,    12.8,
428,1989-07-12,,     0.0,    69.8,     8.5,    21.8,     5.6,    13.8,
428,1989-07-13,,     0.0,    69.8,     8.4,    21.7,     7.2,    14.6,
428,1989-07-14,,     0.0,    69.8,     7.9,    24.0,     7.1,    15.6,
428,1989-07-15,,     0.0,    69.8,     8.6,    23.3,     6.1,    15.1,
428,1989-07-16,,     0.0,    69.8,     6.0,    19.2,     6.0,    13.0,
428,1989-07-17,,     0.0,    69.8,     7.6,    18.0,     5.2,    12.2,
428,1989-07-18,,     0.0,    69.8,     9.3,    22.1,     6.6,    15.2,
428,1989-07-19,,     0.0,    69.8,    12.4,    28.6,     8.3,    18.2,
428,1989-07-20,,     0.0,    69.8,    11.3,    30.3,    11.0,    19.2,
428,1989-07-21,,     0.0,    69.8,    11.2,    25.1,    10.0,    17.9,
428,1989-07-22,,     0.0,    69.8,    10.3,    23.7,     9.8,    16.8,
428,1989-07-23,,     0.0,    69.8,     9.8,    22.9,     8.5,    16.3,
428,1989-07-24,,     0.0,    69.8,    10.1,    22.7,     8.3,    15.9,
428,1989-07-25,,     0.0,    69.8,     8.4,    23.0,     8.8,    16.0,
428,1989-07-26,,     0.0,    69.8,     9.9,    23.8,     7.1,    16.2,
428,1989-07-27,,     0.0,    69.9,     7.1,    22.4,     8.6,    15.5,
428,1989-07-28,,     0.0,    69.9,     7.0,    23.0,     5.6,    14.4,
428,1989-07-29,,     0.0,    69.9,     7.8,    23.1,     5.6,    14.2,
428,1989-07-30,,     0.0,    69.9,     7.8,    21.9,     7.0,    14.0,
428,1989-07-31,,     0.0,    69.9,     8.8,    19.7,     6.6,    13.3,
428,1989-08-01,,     0.0,    69.9,     7.3,    16.8,     6.5,    11.4,
428,1989-08-02,,     0.0,    69.9,     3.6,    17.6,     4.9,    10.9,
428,1989-08-03,,     0.0,    69.9,     5.3,    19.5,     2.1,    11.2,
428,1989-08-04,,     0.0,    69.9,     6.8,     6.9,     3.8,     4.8,
428,1989-08-05,,     0.0,    69.9,     8.3,    22.8,     5.8,    13.9,
428,1989-08-06,,     0.0,    69.9,     8.8,    23.4,     6.9,    14.9,
428,1989-08-07,,     0.0,    69.9,    11.8,    23.9,     7.5,    15.9,
428,1989-08-08,,     0.0,    70.4,    11.6,    17.4,    11.1,    12.9,
428,1989-08-09,,     0.0,    71.7,     9.7,    17.9,    10.2,    12.8,
428,1989-08-10,,     0.0,    71.8,     8.0,    20.2,     9.2,    14.3,
428,1989-08-11,,     0.0,    71.9,     8.2,     9.3,     6.6,     7.5,
428,1989-08-12,,     0.0,    71.9,     7.8,    20.9,     7.0,    13.6,
