

California (PST) SNOTEL Site Css Lab - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Aug 24 07:04:48 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
428,2008-11-07,,     1.6,     9.7,     3.2,     9.6,    -0.3,     3.4,       7,
428,2008-11-08,,     1.4,     9.7,     0.5,    14.0,     0.5,     4.6,       6,
428,2008-11-09,,     1.6,    10.0,     0.3,    10.0,     0.2,     3.2,       4,
428,2008-11-10,,     1.7,    10.1,    -1.2,     4.4,    -1.2,     0.9,       5,
428,2008-11-11,,     1.6,    10.1,    -0.5,     5.8,    -3.3,     0.3,       4,
428,2008-11-12,,     1.5,    10.1,     3.7,     4.3,    -0.5,     2.2,       3,
428,2008-11-13,,     1.2,    10.1,     1.0,    13.3,     1.0,     5.5,       4,
428,2008-11-14,,     0.9,    10.1,     5.9,    15.4,    -0.1,     6.4,       2,
428,2008-11-15,,     0.4,    10.1,     6.7,    13.7,     4.1,     7.8,       2,
428,2008-11-16,,     0.0,    10.1,     5.0,    15.6,     4.0,     8.1,       0,
428,2008-11-17,,     0.0,    10.1,     4.0,    18.4,     3.2,     8.3,       0,
428,2008-11-18,,     0.0,    10.1,     2.7,    18.3,     2.6,     7.6,       0,
428,2008-11-19,,     0.0,    10.1,     1.5,    16.3,     1.3,     6.2,       0,
428,2008-11-20,,     0.0,    10.1,     4.9,    14.0,     0.7,     5.2,       0,
428,2008-11-21,,     0.0,    10.1,    -0.5,    10.2,    -0.5,     4.4,       0,
428,2008-11-22,,     0.0,    10.1,    -0.1,    13.7,    -0.6,     3.7,       0,
428,2008-11-23,,     0.0,    10.1,    -0.3,    10.2,    -0.7,     3.0,       0,
428,2008-11-24,,     0.0,    10.1,     0.0,    14.2,    -1.0,     4.0,       0,
428,2008-11-25,,     0.0,    10.1,     2.3,    13.8,    -0.9,     4.2,       0,
428,2008-11-26,,     0.0,    10.1,     4.9,    12.2,     2.0,     5.3,       0,
428,2008-11-27,,     0.2,    10.4,     1.8,     6.5,     1.6,     3.7,       1,
428,2008-11-28,,     0.1,    10.4,     0.3,     7.3,     0.2,     2.6,       1,
428,2008-11-29,,     0.0,    10.4,     4.8,    10.0,    -0.5,     4.1,       0,
428,2008-11-30,,     0.0,    10.4,     6.5,    13.5,     3.8,     8.0,       0,
428,2008-12-01,,     0.0,    10.4,     2.8,    17.6,     2.1,     7.7,       0,
428,2008-12-02,,     0.0,    10.4,     7.9,    15.3,     1.6,     7.1,       0,
428,2008-12-03,,     0.0,    10.4,     1.2,    12.4,     0.8,     5.5,       0,
428,2008-12-04,,     0.0,    10.4,     1.1,    15.5,    -1.3,     3.8,       0,
428,2008-12-05,,     0.0,    10.4,     1.4,     9.0,    -0.5,     3.1,       0,
428,2008-12-06,,     0.0,    10.4,    -0.8,    12.3,    -1.7,     2.3,       0,
428,2008-12-07,,     0.0,    10.4,    -1.2,    13.7,    -1.5,     3.1,       0,
428,2008-12-08,,     0.0,    10.4,    -0.4,    12.1,    -2.6,     2.1,       0,
428,2008-12-09,,     0.0,    10.4,    -2.7,     4.7,    -2.8,     0.3,       0,
428,2008-12-10,,     0.0,    10.4,     0.8,    11.9,    -3.3,     2.2,       0,
428,2008-12-11,,     0.0,    10.4,     2.2,    18.2,     0.6,     5.9,       0,
428,2008-12-12,,     0.0,    10.4,     1.5,    17.0,     1.3,     6.3,       0,
428,2008-12-13,,     0.0,    10.4,     0.5,    11.4,    -0.4,     3.4,       0,
428,2008-12-14,,     0.9,    11.0,    -7.2,     0.7,    -7.4,    -5.2,       8,
428,2008-12-15,,     1.8,    11.7,    -4.8,    -4.5,    -7.4,    -6.0,      19,
428,2008-12-16,,     3.3,    13.0,    -8.5,    -4.7,    -8.6,    -6.3,      33,
428,2008-12-17,,     3.3,    13.2,   -11.7,    -4.3,   -11.9,    -8.6,      26,
428,2008-12-18,,     3.3,    13.2,   -12.1,    -1.6,   -15.1,    -9.8,      22,
428,2008-12-19,,     3.8,    13.6,    -3.4,    -2.7,   -13.6,    -7.5,      25,
428,2008-12-20,,     5.1,    14.7,    -7.8,    -2.3,    -7.9,    -4.2,      28,
428,2008-12-21,,     5.1,    14.7,    -2.0,     2.9,   -10.8,    -4.5,      25,
428,2008-12-22,,     6.4,    15.8,     0.2,     1.4,    -2.0,     0.3,      31,
428,2008-12-23,,     7.5,    16.4,    -5.3,     0.2,    -6.1,    -4.7,      40,
428,2008-12-24,,     7.8,    17.0,    -4.9,    -2.7,    -8.0,    -5.6,      37,
428,2008-12-25,,     9.4,    18.4,    -1.3,    -0.8,    -5.0,    -2.5,      47,
428,2008-12-26,,    11.8,    20.8,    -7.5,    -0.9,    -7.9,    -4.9,      59,
428,2008-12-27,,    11.8,    20.8,    -9.2,    -4.1,   -15.9,    -9.5,      55,
428,2008-12-28,,    11.8,    20.8,    -2.5,     0.0,    -9.2,    -3.1,      52,
428,2008-12-29,,    11.9,    20.8,    -1.1,     5.3,    -3.1,     0.6,      48,
428,2008-12-30,,    11.9,    20.8,    -4.5,     6.2,    -4.5,     0.8,      47,
428,2008-12-31,,    11.9,    20.8,    -6.5,    10.8,    -7.4,    -1.9,      45,
428,2009-01-01,,    11.9,    20.8,    -4.1,     8.7,    -7.2,    -1.4,      44,
428,2009-01-02,,    11.9,    20.8,     3.6,     8.3,    -5.4,     1.1,      41,
428,2009-01-03,,    12.7,    22.0,    -9.3,     3.8,    -9.3,    -0.4,      46,
428,2009-01-04,,    12.7,    22.0,   -11.1,    -2.4,   -11.1,    -7.0,      45,
428,2009-01-05,,    12.7,    22.0,    -3.9,     4.3,   -13.9,    -6.4,      43,
428,2009-01-06,,    12.8,    22.1,    -2.3,     1.4,    -4.5,    -2.0,      43,
428,2009-01-07,,    12.8,    22.1,    -1.9,     9.7,    -2.5,     1.5,      43,
428,2009-01-08,,    12.8,    22.1,     0.5,    13.9,    -2.5,     3.1,      41,
428,2009-01-09,,    12.8,    22.1,    -1.8,     7.0,    -2.0,     1.6,      42,
428,2009-01-10,,    12.8,    22.1,    -1.3,     4.3,    -4.3,    -0.8,      42,
428,2009-01-11,,    12.8,    22.1,     2.6,    12.7,    -3.8,     2.5,      40,
428,2009-01-12,,    12.8,    22.1,     3.0,    12.3,    -0.6,     5.5,      40,
428,2009-01-13,,    12.7,    22.1,     5.3,     9.2,     1.8,     5.2,      39,
428,2009-01-14,,    12.6,    22.1,     0.9,    15.9,     0.7,     5.6,      38,
428,2009-01-15,,    12.6,    22.1,     2.3,    15.2,     0.9,     5.7,      37,
428,2009-01-16,,    12.5,    22.1,     2.0,    12.5,    -0.9,     4.8,      37,
428,2009-01-17,,    12.5,    22.1,     0.3,    11.2,    -0.9,     4.0,      37,
428,2009-01-18,,    12.5,    22.1,    -1.0,    14.7,    -2.3,     3.2,      37,
428,2009-01-19,,    12.4,    22.1,     0.4,     9.9,    -2.0,     2.8,      36,
428,2009-01-20,,    12.3,    22.1,    -1.6,    11.6,    -2.1,     2.3,      36,
428,2009-01-21,,    12.3,    22.1,    -0.8,    13.8,    -2.3,     2.9,      36,
428,2009-01-22,,    12.4,    22.2,     3.4,    10.0,    -1.2,     3.8,      34,
428,2009-01-23,,    12.9,    23.3,     3.9,     4.1,     1.7,     2.8,      34,
428,2009-01-24,,    12.9,    24.1,     2.6,     6.3,     1.8,     3.2,      35,
428,2009-01-25,,    13.4,    25.1,    -1.4,     2.9,    -1.4,     1.2,      40,
428,2009-01-26,,    14.2,    25.9,    -7.4,    -1.3,    -7.4,    -3.3,      49,
428,2009-01-27,,    14.2,    25.9,    -9.1,    -2.2,    -9.2,    -6.4,      46,
428,2009-01-28,,    14.2,    25.9,    -3.3,     6.7,   -11.4,    -3.2,      43,
428,2009-01-29,,    14.2,    25.9,    -0.5,     7.0,    -5.3,    -0.3,      42,
428,2009-01-30,,    14.2,    25.9,    -1.3,     8.3,    -2.7,     1.7,      41,
428,2009-01-31,,    14.1,    25.9,    -1.9,    11.0,    -3.3,     1.9,      39,
428,2009-02-01,,    14.0,    25.9,    -1.8,    12.8,    -4.0,     2.2,      39,
428,2009-02-02,,    13.9,    25.9,    -0.9,     9.7,    -3.2,     1.8,      38,
428,2009-02-03,,    13.9,    25.9,     0.1,    16.0,    -2.1,     3.7,      37,
428,2009-02-04,,    13.9,    25.9,    -0.2,    15.0,    -1.1,     4.3,      37,
428,2009-02-05,,    13.9,    25.9,     2.4,    13.0,    -1.4,     3.6,      36,
428,2009-02-06,,    14.0,    26.0,    -0.7,     3.6,    -0.9,     0.6,      36,
428,2009-02-07,,    14.2,    26.4,     0.2,     3.2,    -0.8,     0.4,      40,
428,2009-02-08,,    14.2,    26.4,    -0.6,     2.4,    -0.9,     0.1,      40,
428,2009-02-09,,    15.1,    27.2,    -3.7,     1.0,    -6.5,    -2.0,      53,
428,2009-02-10,,    15.6,    27.7,   -14.7,    -3.4,   -14.7,    -6.7,      54,
428,2009-02-11,,    16.0,    28.1,    -4.9,    -1.3,   -15.2,    -8.3,      58,
428,2009-02-12,,    16.6,    28.6,    -7.0,    -2.6,    -7.0,    -4.7,      59,
428,2009-02-13,,    16.8,    28.7,    -5.2,    -1.2,   -13.9,    -6.7,      56,
428,2009-02-14,,    18.1,    29.8,    -5.9,    -3.7,    -7.0,    -5.7,      70,
428,2009-02-15,,    18.5,    30.2,    -4.4,    -3.3,    -7.1,    -5.1,      71,
428,2009-02-16,,    19.8,    31.4,    -4.8,    -1.4,    -4.9,    -2.8,      82,
428,2009-02-17,,    20.7,    32.2,    -4.0,    -0.3,    -5.0,    -3.2,      85,
428,2009-02-18,,    21.8,    33.4,    -3.1,    -2.3,    -4.1,    -3.2,      91,
428,2009-02-19,,    21.8,    33.4,    -4.8,     2.4,    -4.9,    -2.2,      84,
428,2009-02-20,,    21.8,    33.4,    -5.4,     7.7,    -7.5,    -1.5,      80,
428,2009-02-21,,    21.8,    33.4,    -3.1,     8.7,    -7.7,    -0.8,      76,
428,2009-02-22,,    21.8,    33.4,     4.0,     9.4,    -5.4,     1.8,      72,
428,2009-02-23,,    24.7,    35.8,     1.6,     5.4,     1.4,     2.0,      84,
428,2009-02-24,,    26.5,    38.3,     1.5,     3.6,     1.5,     2.1,      82,
428,2009-02-25,,    26.6,    39.0,     1.7,     5.3,     0.4,     2.4,      80,
428,2009-02-26,,    27.1,    39.2,    -0.2,     1.8,    -0.6,     0.4,      80,
428,2009-02-27,,    27.7,    39.9,    -1.7,     1.7,    -1.6,    -0.1,      82,
428,2009-02-28,,    27.7,    40.1,    -2.5,     5.9,    -7.7,    -0.9,      81,
428,2009-03-01,,    27.7,    40.1,     5.0,    11.9,    -3.7,     2.9,      77,
428,2009-03-02,,    29.6,    41.6,     2.4,     6.0,     1.5,     3.1,      89,
428,2009-03-03,,    32.2,    44.2,    -0.5,     3.4,    -0.6,     1.7,      90,
428,2009-03-04,,    35.2,    44.5,    -2.6,    -0.2,    -2.6,    -1.6,     114,
428,2009-03-05,,    36.1,    48.1,    -4.9,    -1.8,    -7.0,    -4.2,     118,
428,2009-03-06,,    36.1,    48.5,    -4.9,     0.2,    -8.0,    -3.9,     109,
428,2009-03-07,,    36.2,    48.6,    -5.6,    -0.8,    -6.3,    -4.0,     110,
428,2009-03-08,,    36.2,    48.7,    -4.7,     5.5,    -6.5,    -1.8,     106,
428,2009-03-09,,    36.2,    48.8,    -2.7,     4.0,    -5.6,    -0.6,     102,
428,2009-03-10,,    36.2,    48.8,   -11.7,    -1.2,   -11.7,    -4.9,     101,
428,2009-03-11,,    36.2,    48.8,    -4.2,     7.3,   -13.9,    -3.7,     100,
428,2009-03-12,,    36.2,    48.8,    -1.0,     7.0,    -8.4,    -1.0,      98,
428,2009-03-13,,    36.2,    48.8,    -0.7,     6.9,    -4.2,     1.2,      95,
428,2009-03-14,,    36.2,    48.8,    -2.1,    11.7,    -4.9,     2.1,      92,
428,2009-03-15,,    36.2,    48.8,    -1.6,     5.8,    -2.5,     0.6,      89,
428,2009-03-16,,    36.7,    49.4,     1.5,     2.0,    -2.3,     0.3,      92,
428,2009-03-17,,    37.2,    50.1,     2.1,     2.8,     1.4,     2.0,      92,
428,2009-03-18,,    37.1,    50.1,    -0.4,     9.1,    -0.4,     3.4,      90,
428,2009-03-19,,    36.8,    50.1,     0.3,    12.7,    -2.1,     4.1,      88,
428,2009-03-20,,    36.5,    50.1,    -0.4,    12.5,    -0.4,     4.7,      86,
428,2009-03-21,,    36.0,    50.1,     1.9,    12.1,    -1.4,     4.6,      83,
428,2009-03-22,,    36.5,    51.0,    -2.8,     6.1,    -2.8,     1.4,      92,
428,2009-03-23,,    37.5,    52.2,   -10.4,    -2.5,   -10.4,    -4.7,     101,
428,2009-03-24,,    37.1,    52.2,    -2.3,     2.2,   -11.1,    -4.6,      97,
428,2009-03-25,,    37.0,    52.2,    -2.1,     8.2,    -5.7,     1.1,      92,
428,2009-03-26,,    36.9,    52.2,     1.2,     9.8,    -4.1,     2.3,      88,
428,2009-03-27,,    36.5,    52.2,     0.9,     7.5,     1.0,     3.6,      85,
428,2009-03-28,,    36.5,    52.2,     3.7,    11.3,     0.3,     4.7,      83,
428,2009-03-29,,    36.7,    52.2,     4.5,    12.2,    -0.9,     5.6,      82,
428,2009-03-30,,    36.0,    52.2,    -4.1,     5.6,    -4.2,     1.5,      80,
428,2009-03-31,,    35.1,    52.2,    -1.1,     9.4,    -5.7,     0.6,      80,
428,2009-04-01,,    34.8,    52.2,     1.7,    10.5,    -3.2,     3.3,      77,
428,2009-04-02,,    34.1,    52.2,     1.7,    10.8,    -0.9,     4.1,      76,
428,2009-04-03,,    33.5,    52.6,    -0.4,     7.1,    -0.4,     2.9,      76,
428,2009-04-04,,    33.4,    52.6,    -4.6,     3.3,    -5.1,    -1.5,      75,
428,2009-04-05,,    33.2,    52.6,    -1.3,     7.3,    -6.0,     0.0,      75,
428,2009-04-06,,    33.1,    52.6,     1.5,    11.9,    -4.9,     3.1,      71,
428,2009-04-07,,    32.5,    52.6,     0.6,    13.6,    -2.1,     5.0,      70,
428,2009-04-08,,    31.6,    52.6,    -0.8,    10.8,    -0.8,     3.0,      70,
428,2009-04-09,,    31.5,    53.0,    -0.9,     1.5,    -1.7,    -0.5,      73,
428,2009-04-10,,    31.8,    53.5,    -0.5,     1.4,    -1.0,    -0.2,      74,
428,2009-04-11,,    32.1,    53.8,    -2.5,     3.5,    -2.5,     0.5,      74,
428,2009-04-12,,    32.0,    53.9,     0.0,     6.8,    -4.6,     1.3,      72,
428,2009-04-13,,    32.0,    54.0,     0.2,    12.0,    -1.8,     4.4,      70,
428,2009-04-14,,    31.1,    54.0,     2.6,    10.1,    -0.7,     4.5,      66,
428,2009-04-15,,    30.3,    54.0,    -6.1,     2.8,    -6.1,    -1.6,      67,
428,2009-04-16,,    30.1,    54.0,    -3.8,     3.6,    -6.8,    -2.4,      67,
428,2009-04-17,,    30.0,    54.0,     0.5,    10.1,    -5.6,     1.8,      64,
428,2009-04-18,,    29.2,    54.0,     2.1,    13.7,    -1.0,     5.7,      62,
428,2009-04-19,,    28.0,    54.0,     3.5,    15.1,     2.0,     7.6,      60,
428,2009-04-20,,    26.3,    54.0,     4.5,    17.9,     2.7,     9.2,      57,
428,2009-04-21,,    24.8,    54.0,     4.2,    19.2,     3.2,     9.8,      54,
428,2009-04-22,,    23.4,    54.0,     3.7,    19.3,     3.4,     9.8,      52,
428,2009-04-23,,    22.2,    54.0,     4.3,    17.1,     2.5,    10.0,      48,
428,2009-04-24,,    21.0,    54.0,     3.6,    10.7,     3.3,     7.0,      46,
428,2009-04-25,,    21.3,    54.6,    -3.6,     3.6,    -3.6,     0.2,      50,
428,2009-04-26,,    21.2,    54.6,    -0.8,     7.4,    -5.6,     1.1,      46,
428,2009-04-27,,    20.6,    54.6,     0.3,    10.4,    -1.5,     3.7,      45,
428,2009-04-28,,    19.9,    54.6,     0.6,     7.2,    -0.2,     3.4,      42,
428,2009-04-29,,    19.2,    54.6,    -0.8,     4.4,    -1.3,     1.1,      42,
428,2009-04-30,,    18.4,    54.6,     0.1,     7.9,    -3.0,     2.5,      41,
428,2009-05-01,,    17.7,    54.7,     2.2,    10.5,    -1.2,     4.5,      38,
428,2009-05-02,,    17.8,    57.0,     2.2,     6.7,     1.8,     4.5,      38,
428,2009-05-03,,    17.2,    57.9,     2.9,     3.4,     1.4,     2.2,      37,
428,2009-05-04,,    16.9,    59.4,     2.7,     5.3,     2.4,     3.6,      39,
428,2009-05-05,,    16.9,    60.7,     5.1,     6.4,     0.9,     4.3,      38,
428,2009-05-06,,    15.2,    61.4,     4.8,     8.5,     4.5,     6.0,      35,
428,2009-05-07,,    14.2,    61.4,     4.4,     9.4,     3.9,     6.8,      33,
428,2009-05-08,,    12.9,    61.4,     2.4,    13.4,     1.6,     7.1,      30,
428,2009-05-09,,    11.5,    61.4,     3.2,    15.5,     0.9,     7.5,      28,
428,2009-05-10,,    10.3,    61.4,     2.3,    14.9,     1.6,     7.6,      24,
428,2009-05-11,,     8.8,    61.4,     3.1,    17.1,     1.5,     8.7,      17,
428,2009-05-12,,     7.1,    61.4,     3.4,    14.0,     1.8,     7.9,      14,
428,2009-05-13,,     5.9,    61.4,     0.6,    11.8,     0.6,     6.7,      12,
428,2009-05-14,,     4.7,    61.4,     2.4,    13.1,    -0.2,     6.6,       7,
428,2009-05-15,,     2.7,    61.4,     3.9,    14.9,     1.4,     7.8,       5,
428,2009-05-16,,     0.6,    61.4,     6.3,    19.4,     3.7,    10.9,       1,
428,2009-05-17,,     0.0,    61.4,     5.9,    22.6,     5.3,    12.7,       0,
428,2009-05-18,,     0.0,    61.4,     6.4,    23.7,     5.5,    13.5,       0,
428,2009-05-19,,     0.0,    61.4,     7.2,    22.0,     5.4,    13.3,       0,
428,2009-05-20,,     0.0,    61.4,     8.9,    17.6,     5.0,    11.5,       0,
428,2009-05-21,,     0.0,    61.4,     4.3,    17.3,     4.3,    11.1,       0,
428,2009-05-22,,     0.0,    61.4,     4.7,    19.4,     3.0,    10.9,       0,
428,2009-05-23,,     0.0,    61.4,     6.1,    19.9,     3.4,    11.6,       0,
428,2009-05-24,,     0.0,    61.4,     4.7,    18.9,     4.5,    10.9,       0,
428,2009-05-25,,     0.0,    61.4,     4.2,    17.1,     2.3,     9.6,       0,
428,2009-05-26,,     0.0,    61.4,     5.1,    18.5,     4.1,     9.7,       0,
428,2009-05-27,,     0.0,    61.4,     7.0,    20.6,     4.6,    12.0,       0,
428,2009-05-28,,     0.0,    61.4,     8.0,    21.8,     6.2,    12.8,       0,
428,2009-05-29,,     0.0,    61.4,     6.8,    22.5,     6.0,    11.2,       0,
428,2009-05-30,,     0.0,    61.4,     7.3,    22.0,     5.1,    11.5,       0,
428,2009-05-31,,     0.0,    61.4,     8.6,    18.9,     6.3,    11.8,       0,
428,2009-06-01,,     0.0,    61.4,     6.4,    19.0,     6.1,    12.3,       0,
428,2009-06-02,,     0.0,    61.4,     8.5,    17.3,     4.7,    11.1,       0,
428,2009-06-03,,     0.0,    62.7,     5.9,    14.3,     5.7,     8.3,       0,
428,2009-06-04,,     0.0,    62.7,     7.2,    15.6,     5.7,    10.0,       0,
428,2009-06-05,,     0.0,    63.1,     5.7,    12.4,     4.5,     7.3,       0,
428,2009-06-06,,     0.0,    63.2,     3.9,     6.8,     3.3,     4.6,       0,
428,2009-06-07,,     0.0,    63.5,     5.0,     5.3,     3.0,     4.3,       0,
428,2009-06-08,,     0.0,    63.5,     3.8,    13.4,     3.6,     8.2,       0,
428,2009-06-09,,     0.0,    63.5,     5.3,    16.0,     1.6,     9.0,       0,
428,2009-06-10,,     0.0,    63.5,     6.7,    14.1,     4.8,     9.2,       0,
428,2009-06-11,,     0.0,    63.5,     4.1,    14.0,     4.1,     8.2,       0,
428,2009-06-12,,     0.0,    63.5,     4.5,    13.4,     2.4,     7.8,       0,
428,2009-06-13,,     0.0,    63.5,     6.3,    14.5,     2.7,     8.8,       0,
428,2009-06-14,,     0.0,    63.5,     4.0,    12.9,     4.0,     7.9,       0,
428,2009-06-15,,     0.0,    63.5,     4.5,    12.6,     2.6,     7.7,       0,
428,2009-06-16,,     0.0,    63.5,     8.7,    15.3,     3.2,     9.4,       0,
428,2009-06-17,,     0.0,    63.5,     9.3,    17.1,     6.2,    11.8,       0,
428,2009-06-18,,     0.0,    63.5,     8.4,    17.2,     6.1,    11.8,       0,
428,2009-06-19,,     0.0,    63.5,     8.3,    21.3,     7.3,    14.1,       0,
428,2009-06-20,,     0.0,    63.5,     8.1,    18.4,     7.3,    12.6,       0,
428,2009-06-21,,     0.0,    63.5,     8.0,    15.5,     5.3,    10.3,       0,
428,2009-06-22,,     0.0,    63.5,     6.9,    13.6,     5.7,     9.2,       0,
428,2009-06-23,,     0.0,    63.5,    11.2,    18.8,     5.1,    11.7,       0,
428,2009-06-24,,     0.0,    63.5,     9.8,    21.8,     8.2,    14.7,       0,
428,2009-06-25,,     0.0,    63.5,    11.3,    24.2,     8.2,    15.8,       0,
428,2009-06-26,,     0.0,    63.5,     8.7,    22.9,     7.7,    15.0,       0,
428,2009-06-27,,     0.0,    63.5,    13.4,    22.3,     6.3,    14.7,       0,
428,2009-06-28,,     0.0,    63.5,    12.4,    25.5,    12.1,    18.4,       0,
428,2009-06-29,,     0.0,    63.5,    12.0,    26.5,    10.0,    18.1,       0,
428,2009-06-30,,     0.0,    63.5,    11.7,    24.5,    10.1,    17.5,       0,
428,2009-07-01,,     0.0,    63.5,    10.5,    23.7,     9.7,    16.4,       0,
428,2009-07-02,,     0.0,    63.5,    12.9,    24.4,     8.3,    16.6,       0,
428,2009-07-03,,     0.0,    63.5,    10.1,    23.3,    10.1,    16.5,       0,
428,2009-07-04,,     0.0,    63.5,     8.7,    22.9,     7.8,    14.8,       0,
428,2009-07-05,,     0.0,    63.5,     8.7,    22.5,     7.2,    14.6,       0,
428,2009-07-06,,     0.0,    63.5,    10.9,    21.7,     6.3,    13.8,       0,
428,2009-07-07,,     0.0,    63.5,     6.4,    19.2,     6.4,    12.6,       0,
428,2009-07-08,,     0.0,    63.5,     8.7,    18.6,     4.9,    11.6,       0,
428,2009-07-09,,     0.0,    63.5,     5.6,    17.8,     4.6,    11.2,       0,
428,2009-07-10,,     0.0,    63.5,     6.9,    19.1,     3.8,    11.2,       0,
428,2009-07-11,,     0.0,    63.5,    10.6,    19.9,     5.5,    12.6,       0,
428,2009-07-12,,     0.0,    63.5,    14.3,    21.8,     9.1,    13.8,       0,
428,2009-07-13,,     0.0,    63.5,     5.3,    19.1,     5.3,    13.2,       0,
428,2009-07-14,,     0.0,    63.5,    12.3,    22.2,     2.8,    13.4,       0,
428,2009-07-15,,     0.0,    63.5,    10.6,    24.5,     9.8,    16.6,       0,
428,2009-07-16,,     0.0,    63.5,    11.2,    25.4,     8.6,    16.7,       0,
428,2009-07-17,,     0.0,    63.5,    10.9,    25.5,    10.0,    17.2,       0,
428,2009-07-18,,     0.0,    63.5,    13.8,    27.7,     9.8,    18.6,       0,
428,2009-07-19,,     0.0,    63.5,    15.0,    27.6,    12.0,    19.4,       0,
428,2009-07-20,,     0.0,    63.5,    13.9,    26.8,    12.3,    19.3,       0,
428,2009-07-21,,     0.0,    63.5,    11.1,    25.8,    11.1,    18.4,       0,
428,2009-07-22,,     0.0,    63.5,    11.4,    25.2,     9.1,    16.8,       0,
428,2009-07-23,,     0.0,    63.5,    13.2,    26.5,     9.5,    17.6,       0,
428,2009-07-24,,     0.0,    63.5,    13.8,    26.4,    13.1,    18.7,       0,
