

California (PST) SNOTEL Site Css Lab - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Aug 24 07:03:53 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,
428,1990-10-01,,     0.0,     0.0,     7.1,    26.9,     5.5,    13.7,
428,1990-10-02,,     0.0,     0.0,     6.8,    21.9,     5.7,    12.9,
428,1990-10-03,,     0.0,     0.0,     6.7,    23.9,     4.6,    11.9,
428,1990-10-04,,     0.0,     0.0,     6.9,    24.5,     6.3,    12.7,
428,1990-10-05,,     0.0,     0.0,     9.5,    21.0,     6.6,    13.0,
428,1990-10-06,,     0.0,     0.2,     5.1,    16.8,     6.5,    10.5,
428,1990-10-07,,     0.0,     0.3,     1.2,    16.3,     2.3,     7.5,
428,1990-10-08,,     0.0,     0.4,     0.8,    14.5,    -0.7,     4.3,
428,1990-10-09,,     0.0,     0.4,     1.0,    20.3,     0.2,     6.8,
428,1990-10-10,,     0.0,     0.4,     1.5,    21.9,    -0.8,     8.5,
428,1990-10-11,,     0.0,     0.4,     2.1,    20.9,     0.0,     8.6,
428,1990-10-12,,     0.0,     0.4,     2.1,    23.8,     0.1,     9.0,
428,1990-10-13,,     0.0,     0.4,     4.4,    20.4,    -0.7,     8.8,
428,1990-10-14,,     0.0,     0.4,     3.4,    20.0,     3.1,     9.8,
428,1990-10-15,,     0.0,     0.4,     4.1,    21.0,     2.0,    10.4,
428,1990-10-16,,     0.0,     0.4,     5.5,    19.2,     2.7,     9.7,
428,1990-10-17,,     0.0,     0.4,     2.7,    22.2,     4.4,     9.6,
428,1990-10-18,,     0.0,     0.4,     6.1,    18.3,     0.1,     8.3,
428,1990-10-19,,     0.0,     1.0,     2.1,    10.6,     0.2,     4.7,
428,1990-10-20,,     0.0,     1.0,    -1.2,    12.0,    -0.9,     3.0,
428,1990-10-21,,     0.0,     1.0,     0.0,    18.2,    -2.3,     4.5,
428,1990-10-22,,     0.0,     1.0,     2.0,    18.5,    -0.8,     7.1,
428,1990-10-23,,     0.0,     1.0,     1.3,    16.9,     1.5,     7.4,
428,1990-10-24,,     0.0,     1.0,     5.5,    26.2,    -0.2,     9.6,
428,1990-10-25,,     0.0,     1.0,     4.0,    21.8,     3.1,    11.0,
428,1990-10-26,,     0.0,     1.0,     2.8,    19.2,     3.4,    10.0,
428,1990-10-27,,     0.0,     1.0,     1.0,    22.8,     0.1,     8.9,
428,1990-10-28,,     0.0,     1.0,     4.1,    19.1,     0.5,     8.2,
428,1990-10-29,,     0.0,     1.1,     4.3,    16.2,     2.8,     8.1,
428,1990-10-30,,     0.0,     1.1,     2.0,    14.9,     2.8,     7.4,
428,1990-10-31,,     0.0,     1.1,     3.3,    14.3,    -0.9,     5.6,
428,1990-11-01,,     0.0,     2.1,    -2.8,     3.8,    -1.4,     0.6,
428,1990-11-02,,     0.0,     2.1,    -7.2,    12.1,    -6.6,    -0.9,
428,1990-11-03,,     0.0,     2.1,    -3.5,     6.2,    -7.7,    -2.8,
428,1990-11-04,,     0.0,     2.1,    -2.0,    14.2,    -3.6,     2.3,
428,1990-11-05,,     0.0,     2.1,     2.3,    15.2,    -2.9,     4.7,
428,1990-11-06,,     0.0,     2.1,    -4.2,    12.7,    -3.6,     3.1,
428,1990-11-07,,     0.0,     2.1,    -5.7,     5.4,    -5.0,    -2.2,
428,1990-11-08,,     0.0,     2.1,     1.4,    18.7,    -5.8,     3.1,
428,1990-11-09,,     0.0,     2.1,     1.8,    24.4,     0.1,     7.1,
428,1990-11-10,,     0.0,     2.1,    -1.4,    22.2,    -1.8,     7.6,
428,1990-11-11,,     0.0,     2.1,     0.8,    28.9,    -2.0,     8.5,
428,1990-11-12,,     0.0,     2.1,-99.9,    20.0,    -1.1,     6.7,
428,1990-11-13,,     0.0,     2.1,     7.2,    20.7,    -1.5,     7.1,
428,1990-11-14,,     0.0,     2.1,     4.1,    14.5,     1.3,     7.8,
428,1990-11-15,,     0.0,     2.3,    -0.1,     7.4,     0.1,     2.5,
428,1990-11-16,,     0.0,     2.3,    -0.7,    16.6,    -0.7,     3.8,
428,1990-11-17,,     0.0,     2.3,     2.8,    10.7,    -1.0,     4.4,
428,1990-11-18,,     0.0,     2.3,     0.3,    11.3,    -0.5,     4.2,
428,1990-11-19,,     0.0,     2.3,    -1.1,     9.6,    -1.7,     2.1,
428,1990-11-20,,     0.0,     2.8,    -7.0,     3.0,    -3.0,    -0.5,
428,1990-11-21,,     0.0,     2.8,    -4.2,     6.1,    -9.0,    -3.4,
428,1990-11-22,,     0.0,     2.8,    -5.9,     9.7,    -5.6,    -0.7,
428,1990-11-23,,     0.0,     2.8,    -4.2,    19.2,    -7.0,     2.0,
428,1990-11-24,,     0.0,     2.8,    -3.3,    19.7,    -4.6,     3.8,
428,1990-11-25,,     0.0,     2.8,     2.3,    19.5,    -4.1,     4.4,
428,1990-11-26,,     0.0,     3.6,    -7.6,     8.2,    -5.8,     1.4,
428,1990-11-27,,     0.0,     3.7,   -12.4,     2.3,   -11.1,    -6.7,
428,1990-11-28,,     0.0,     3.7,    -7.7,    16.0,   -12.5,    -2.8,
428,1990-11-29,,     0.0,     3.7,    -4.6,    19.0,    -9.4,     0.0,
428,1990-11-30,,     0.0,     3.7,    -4.1,    11.9,    -4.9,     0.3,
428,1990-12-01,,     0.0,     3.7,    -6.4,    16.3,    -6.6,     0.9,
428,1990-12-02,,     0.0,     3.7,    -8.8,     8.6,    -8.6,    -2.2,
428,1990-12-03,,     0.0,     3.7,    -5.4,    10.9,    -9.0,    -1.4,
428,1990-12-04,,     0.0,     3.7,    -2.0,    15.1,    -6.6,     0.9,
428,1990-12-05,,     0.0,     3.7,     0.4,    11.4,    -5.2,     2.1,
428,1990-12-06,,     0.0,     3.7,    -3.1,    19.0,    -3.3,     3.4,
428,1990-12-07,,     0.0,     3.7,    -4.1,    18.4,    -5.3,     2.3,
428,1990-12-08,,     0.0,     3.7,    -3.9,    15.2,    -5.7,     1.3,
428,1990-12-09,,     0.0,     3.7,    -2.9,    19.5,    -4.1,     3.1,
428,1990-12-10,,     0.0,     3.7,     5.1,    14.8,    -3.6,     3.4,
428,1990-12-11,,     0.0,     3.8,    -0.9,     6.1,    -0.6,     3.8,
428,1990-12-12,,     0.2,     4.2,    -3.0,     0.1,    -2.3,    -1.0,
428,1990-12-13,,     0.4,     4.4,    -4.4,     5.8,    -3.5,    -1.2,
428,1990-12-14,,     1.0,     5.0,   -12.9,    -0.5,   -11.4,    -5.4,
428,1990-12-15,,     1.0,     5.0,    -6.6,     3.6,   -13.6,    -7.2,
428,1990-12-16,,     1.3,     5.3,   -12.7,    -4.6,    -9.1,    -6.5,
428,1990-12-17,,     1.3,     5.3,    -8.5,     1.8,   -14.7,    -7.7,
428,1990-12-18,,     1.3,     5.3,    -5.5,    10.5,    -8.6,    -1.3,
428,1990-12-19,,     1.8,     5.7,    -7.5,     1.8,    -5.9,    -3.4,
428,1990-12-20,,     2.9,     6.7,   -14.8,    -5.4,   -14.3,   -11.0,
428,1990-12-21,,     3.1,     6.9,   -20.2,    -7.9,   -18.6,   -14.6,
428,1990-12-22,,     3.1,     6.9,   -23.4,    -4.1,   -23.7,   -17.4,
