

California (PST) SNOTEL Site Css Lab - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Aug 24 07:04:15 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,
428,1998-12-24,,    14.2,    21.6,   -12.9,     6.4,   -17.5,    -8.7,
428,1998-12-25,,    14.3,    21.8,    -8.7,     3.1,   -13.1,    -6.2,
428,1998-12-26,,    14.4,    21.9,    -0.7,     4.6,    -9.6,    -1.9,
428,1998-12-27,,    14.4,    21.9,    -5.4,    10.4,    -5.4,    -0.3,
428,1998-12-28,,    14.4,    21.9,     1.2,     7.4,    -6.3,    -0.3,
428,1998-12-29,,    14.4,    21.9,    -4.1,     9.9,    -4.1,     1.9,
428,1998-12-30,,    14.4,    21.9,    -2.3,    16.4,    -5.5,     1.6,
428,1998-12-31,,    14.4,    21.9,     3.5,    15.8,    -3.7,     3.1,
428,1999-01-01,,    14.4,    21.9,    -3.5,     5.0,    -3.6,     0.0,
428,1999-01-02,,    14.4,    21.9,    -3.0,    11.4,    -5.0,     1.5,
428,1999-01-03,,    14.4,    21.9,    -0.9,    10.6,    -4.0,     1.9,
428,1999-01-04,,    14.1,    21.9,    -4.3,    13.8,    -4.9,     1.3,
428,1999-01-05,,    14.0,    21.9,    -2.7,    12.0,    -6.3,     0.5,
428,1999-01-06,,    14.0,    21.9,    -2.9,    16.4,    -5.0,     1.9,
428,1999-01-07,,    14.0,    21.9,    -1.5,    10.0,    -4.5,     0.7,
428,1999-01-08,,    14.0,    21.9,    -3.0,     8.6,    -5.4,    -0.3,
428,1999-01-09,,    13.9,    21.9,    -3.7,     6.0,    -4.5,    -0.7,
428,1999-01-10,,    13.9,    21.9,    -3.1,    14.6,    -5.4,     1.0,
428,1999-01-11,,    13.9,    21.9,    -1.9,    15.0,    -4.7,     2.0,
428,1999-01-12,,    14.0,    22.0,    -2.4,     8.3,    -3.1,     1.3,
428,1999-01-13,,    14.1,    22.0,    -2.5,    11.2,    -5.4,     0.8,
428,1999-01-14,,    14.1,    22.0,    -2.3,    10.2,    -3.2,     1.0,
428,1999-01-15,,    14.3,    22.1,    -0.2,     9.6,    -2.3,     2.9,
428,1999-01-16,,    14.9,    22.7,    -0.4,     6.1,    -0.5,     1.7,
428,1999-01-17,,    15.9,    23.6,    -1.6,     0.2,    -2.4,    -0.8,
428,1999-01-18,,    16.4,    24.6,     0.9,     1.8,    -1.5,     0.5,
428,1999-01-19,,    18.0,    26.6,    -0.2,     0.9,    -2.8,    -0.7,
428,1999-01-20,,    21.3,    29.8,    -0.9,     0.4,    -2.8,    -0.9,
428,1999-01-21,,    23.8,    32.2,    -3.7,     0.0,    -3.7,    -1.3,
428,1999-01-22,,    24.3,    32.6,    -4.6,    -2.1,    -6.1,    -4.5,
428,1999-01-23,,    25.8,    34.1,    -0.8,    -0.2,    -5.0,    -2.6,
428,1999-01-24,,    28.1,    36.4,    -9.6,    -0.5,    -9.6,    -4.8,
428,1999-01-25,,    28.1,    36.4,    -7.9,    -3.6,   -14.6,    -8.6,
428,1999-01-26,,    28.2,    36.4,    -7.4,    -0.5,    -7.9,    -5.4,
428,1999-01-27,,    28.2,    36.4,    -7.4,    -2.1,    -7.8,    -5.8,
428,1999-01-28,,    28.2,    36.4,   -10.7,    -0.2,   -10.7,    -6.8,
428,1999-01-29,,    28.2,    36.4,   -10.7,     3.9,   -11.6,    -5.7,
428,1999-01-30,,    28.2,    36.8,    -8.2,     7.3,   -13.4,    -5.6,
428,1999-01-31,,    28.4,    36.8,    -6.4,     3.2,   -10.0,    -4.0,
428,1999-02-01,,    28.8,    37.0,    -5.9,    -3.2,    -6.7,    -4.4,
428,1999-02-02,,    28.8,    37.2,    -9.9,     6.3,   -10.0,    -4.6,
428,1999-02-03,,    28.9,    37.3,    -3.1,    10.0,   -10.9,    -2.6,
428,1999-02-04,,    28.9,    37.3,    -0.4,     9.6,    -6.7,     0.6,
428,1999-02-05,,    29.0,    37.3,    -2.1,     1.7,    -2.9,    -1.2,
428,1999-02-06,,    29.0,    37.4,    -4.2,     0.3,    -4.2,    -2.7,
428,1999-02-07,,    31.2,    38.6,    -1.3,    -0.9,    -5.1,    -3.4,
428,1999-02-08,,    34.4,    41.9,    -2.2,     0.4,    -2.3,    -1.0,
428,1999-02-09,,    38.5,    45.5,    -0.3,    -0.2,    -3.7,    -1.8,
428,1999-02-10,,    41.4,    48.1,   -12.0,    -0.1,   -12.3,    -5.7,
428,1999-02-11,,    41.4,    48.1,   -11.8,    -1.9,   -14.3,   -10.0,
428,1999-02-12,,    41.4,    48.1,    -6.2,     5.5,   -13.9,    -5.9,
428,1999-02-13,,    41.4,    48.1,    -5.9,     6.0,    -9.1,    -3.3,
428,1999-02-14,,    41.6,    48.1,    -3.3,     7.0,    -8.8,    -2.6,
428,1999-02-15,,    41.6,    48.2,   -10.1,     1.5,   -10.1,    -3.0,
428,1999-02-16,,    41.6,    48.3,    -4.0,     6.0,   -12.3,    -4.3,
428,1999-02-17,,    43.9,    50.0,    -0.7,    -0.3,    -4.3,    -1.8,
428,1999-02-18,,    44.4,    50.3,    -1.7,     4.2,    -1.7,     0.2,
428,1999-02-19,,    45.4,    51.3,    -6.3,     0.4,    -6.3,    -2.5,
428,1999-02-20,,    45.4,    51.3,    -6.8,     3.8,   -11.1,    -4.6,
428,1999-02-21,,    46.7,    52.5,    -5.2,     2.9,    -9.9,    -3.9,
428,1999-02-22,,    47.8,    53.9,    -6.7,    -4.9,    -8.3,    -6.7,
428,1999-02-23,,    47.8,    53.9,    -4.1,     4.6,    -6.7,    -2.7,
428,1999-02-24,,    47.8,    53.9,    -3.0,     7.0,    -4.6,    -0.3,
428,1999-02-25,,    48.0,    54.2,    -2.3,     6.4,    -5.8,    -0.1,
428,1999-02-26,,    49.8,    56.0,   -13.2,    -2.1,   -13.2,    -5.8,
428,1999-02-27,,    49.8,    56.0,    -1.0,     3.1,   -14.3,    -5.1,
428,1999-02-28,,    49.8,    56.0,     0.1,     5.2,    -1.3,     0.9,
428,1999-03-01,,    51.2,    56.9,     0.8,     1.9,    -1.0,     0.3,
428,1999-03-02,,    50.8,    58.3,    -3.3,     6.5,    -3.3,     1.5,
428,1999-03-03,,    50.6,    58.3,     0.4,     8.8,    -6.0,     1.0,
428,1999-03-04,,    52.0,    59.4,    -4.4,     0.7,    -4.4,    -1.3,
428,1999-03-05,,    51.7,    59.4,    -9.9,    -1.9,    -9.9,    -5.5,
428,1999-03-06,,    51.6,    59.4,    -5.5,     3.2,   -11.3,    -5.0,
428,1999-03-07,,    51.6,    59.5,    -5.7,     1.2,    -6.2,    -3.6,
428,1999-03-08,,    51.4,    59.5,    -6.7,     0.0,   -10.6,    -5.0,
428,1999-03-09,,    52.6,    60.6,    -5.1,    -4.2,    -6.9,    -5.3,
428,1999-03-10,,    53.9,    61.8,   -14.5,    -4.4,   -14.5,    -8.2,
428,1999-03-11,,    53.9,    61.8,    -5.8,     1.0,   -14.5,    -5.6,
428,1999-03-12,,    53.8,    61.8,    -9.1,     4.5,   -10.1,    -4.0,
428,1999-03-13,,    53.8,    61.8,    -3.2,    10.9,    -9.6,    -0.4,
428,1999-03-14,,    53.7,    61.9,     0.5,     9.4,    -5.7,     1.2,
428,1999-03-15,,    53.4,    61.9,    -2.2,     5.9,    -3.4,     0.9,
428,1999-03-16,,    53.3,    61.9,    -2.8,     9.5,    -3.2,     2.2,
428,1999-03-17,,    53.2,    61.9,    -3.0,    11.4,    -5.2,     1.6,
428,1999-03-18,,    52.9,    61.9,    -0.8,    11.1,    -5.0,     2.1,
428,1999-03-19,,    52.5,    61.9,     0.7,    10.7,    -3.8,     2.8,
428,1999-03-20,,    52.2,    61.9,     0.0,     8.5,    -1.7,     2.8,
428,1999-03-21,,    52.2,    61.9,    -3.5,     1.9,    -4.3,    -2.1,
428,1999-03-22,,    52.4,    62.1,    -6.8,     0.9,    -6.8,    -2.8,
428,1999-03-23,,    52.1,    62.1,    -3.0,     5.7,    -8.5,    -2.0,
428,1999-03-24,,    51.9,    62.2,    -0.6,     4.4,    -3.2,    -0.5,
428,1999-03-25,,    51.7,    62.2,     1.7,     4.3,    -1.1,     0.8,
428,1999-03-26,,    51.2,    62.2,     0.8,     8.7,    -2.1,     2.6,
428,1999-03-27,,    50.5,    62.3,    -1.0,     7.7,    -1.5,     1.9,
428,1999-03-28,,    50.2,    62.3,    -5.3,     5.5,    -5.3,     0.1,
428,1999-03-29,,    49.6,    62.3,    -4.8,     4.9,    -8.3,    -1.7,
428,1999-03-30,,    49.2,    62.4,    -3.4,     5.2,    -6.2,    -0.8,
428,1999-03-31,,    50.3,    62.4,    -7.6,    -2.3,    -8.6,    -5.3,
428,1999-04-01,,    50.6,    63.8,    -9.6,    -4.0,   -10.1,    -7.7,
428,1999-04-02,,    50.6,    64.0,    -6.1,     0.5,   -14.8,    -6.5,
428,1999-04-03,,    50.6,    64.1,    -6.0,     2.8,    -7.9,    -3.7,
428,1999-04-04,,    50.6,    64.3,    -9.3,    -3.7,    -9.4,    -6.2,
428,1999-04-05,,    50.6,    64.4,    -4.7,     4.3,   -10.6,    -4.1,
428,1999-04-06,,    52.8,    66.3,    -7.3,    -4.7,    -7.8,    -6.1,
428,1999-04-07,,    53.0,    66.5,-99.9,-99.9,-99.9,-99.9,
428,1999-04-08,,    53.5,    67.0,-99.9,-99.9,-99.9,-99.9,
428,1999-04-09,,    55.3,    68.6,   -10.6,    -4.5,   -12.8,    -7.4,
428,1999-04-10,,    55.4,    68.7,   -13.9,    -2.7,   -17.6,    -9.4,
428,1999-04-11,,    55.8,    69.1,    -2.7,    -0.4,   -14.4,    -5.3,
428,1999-04-12,,    55.8,    69.1,    -2.0,     7.8,    -2.8,     1.0,
428,1999-04-13,,    56.0,    69.3,    -3.2,    12.1,    -3.4,     2.9,
428,1999-04-14,,    55.5,    69.3,     3.7,    16.0,    -4.6,     5.0,
428,1999-04-15,,    54.8,    69.3,     1.8,    12.0,     1.3,     5.8,
428,1999-04-16,,    54.1,    69.3,    -0.4,    14.8,    -0.4,     5.4,
428,1999-04-17,,    53.2,    69.3,     0.5,    15.9,    -2.2,     6.1,
428,1999-04-18,,    52.3,    69.4,    -0.3,    15.8,    -0.6,     6.5,
428,1999-04-19,,    51.3,    69.4,     1.0,    14.7,    -2.0,     5.8,
428,1999-04-20,,    50.1,    69.4,     0.7,    13.4,     0.0,     5.9,
428,1999-04-21,,    48.9,    69.4,    -0.8,    11.7,    -1.2,     4.5,
428,1999-04-22,,    47.3,    69.4,     0.3,     6.4,    -1.5,     2.3,
428,1999-04-23,,    46.3,    69.4,    -2.7,     5.1,    -2.8,    -0.1,
428,1999-04-24,,    45.6,    69.4,     0.9,     8.9,    -2.5,     3.1,
428,1999-04-25,,    44.8,    69.4,     0.1,    11.4,    -2.3,     4.1,
428,1999-04-26,,    43.3,    69.4,     0.9,    12.6,    -1.7,     5.0,
428,1999-04-27,,    42.5,    69.8,     0.5,     2.7,    -0.2,     1.2,
428,1999-04-28,,    41.8,    69.8,    -4.1,     4.0,    -4.1,     0.2,
428,1999-04-29,,    41.7,    70.1,    -3.5,     1.4,    -6.0,    -2.8,
428,1999-04-30,,    41.2,    70.1,    -0.2,     4.2,    -4.3,     0.0,
428,1999-05-01,,    40.7,    70.2,     1.0,    11.3,    -0.5,     4.3,
428,1999-05-02,,    39.9,    70.2,     2.0,     9.7,    -1.0,     4.4,
428,1999-05-03,,    39.5,    70.4,    -2.3,     2.0,    -2.8,    -0.7,
428,1999-05-04,,    40.3,    71.4,    -3.1,    -0.4,    -3.7,    -2.1,
428,1999-05-05,,    40.2,    71.8,    -1.7,     3.7,    -3.6,    -0.5,
428,1999-05-06,,    40.0,    72.0,     0.7,    15.1,    -3.0,     5.0,
428,1999-05-07,,    39.4,    72.0,     2.5,    13.3,    -1.0,     6.3,
428,1999-05-08,,    38.3,    72.1,    -1.5,    10.2,    -1.5,     4.5,
428,1999-05-09,,    37.0,    72.1,    -1.7,     8.6,    -4.2,     2.2,
428,1999-05-10,,    35.3,    72.1,    -1.6,     7.2,    -4.6,     1.5,
428,1999-05-11,,    34.2,    72.1,     1.0,     9.9,    -3.8,     3.4,
428,1999-05-12,,    32.9,    72.1,     1.9,    14.7,    -0.5,     6.2,
428,1999-05-13,,    31.4,    72.1,     2.5,    10.7,     1.3,     5.7,
428,1999-05-14,,    29.9,    72.1,    -2.3,     5.8,    -2.3,     2.4,
428,1999-05-15,,    29.0,    72.1,    -3.3,     4.3,    -4.2,    -0.3,
428,1999-05-16,,    28.3,    72.1,    -1.7,     6.7,    -5.7,     0.8,
428,1999-05-17,,    27.1,    72.1,    -0.3,    10.7,    -3.3,     3.6,
428,1999-05-18,,    26.0,    72.1,     0.4,    12.9,    -2.3,     5.7,
428,1999-05-19,,    24.6,    72.1,     1.5,    11.4,    -1.2,     5.4,
428,1999-05-20,,    23.3,    72.1,     1.9,    12.8,    -1.4,     6.0,
428,1999-05-21,,    22.1,    72.1,     1.4,    12.4,     0.4,     5.8,
428,1999-05-22,,    20.5,    72.1,     8.7,    17.4,     1.7,     9.8,
428,1999-05-23,,    18.1,    72.1,     4.0,    18.1,     4.0,    10.4,
428,1999-05-24,,    15.7,    72.1,     4.6,    19.5,     2.4,    10.7,
428,1999-05-25,,    14.6,    72.7,     3.4,    18.3,     2.8,     7.7,
428,1999-05-26,,    13.1,    72.8,     3.7,    19.7,     1.6,     9.5,
428,1999-05-27,,    11.5,    72.9,-99.9,-99.9,-99.9,-99.9,
428,1999-05-28,,    10.7,    73.0,     3.4,    18.7,     1.8,    10.0,
428,1999-05-29,,     9.5,    73.1,     2.4,    16.7,     1.4,     8.9,
428,1999-05-30,,     8.6,    73.3,     3.0,    13.4,     0.0,     5.8,
428,1999-05-31,,     7.1,    73.5,     5.7,    16.3,     2.9,     9.8,
428,1999-06-01,,     5.3,    73.7,     3.4,    16.9,     3.0,     9.1,
428,1999-06-02,,     3.6,    73.8,     3.2,    10.7,     3.0,     6.6,
428,1999-06-03,,     2.9,    73.8,    -2.8,     3.2,    -2.9,     0.2,
428,1999-06-04,,     2.9,    73.8,    -2.1,     0.5,    -3.6,    -1.4,
428,1999-06-05,,     2.7,    73.9,     2.4,    10.4,    -2.3,     3.5,
428,1999-06-06,,     0.8,    74.5,     4.8,    14.0,     1.0,     7.5,
428,1999-06-07,,     0.0,    74.6,     0.0,    10.0,     0.0,     5.7,
428,1999-06-08,,     0.0,    74.6,    -0.3,     8.6,    -2.1,     3.7,
428,1999-06-09,,     0.0,    74.6,    -0.4,    10.2,    -2.9,     4.2,
428,1999-06-10,,     0.0,    74.6,     1.5,    12.8,    -1.5,     5.9,
428,1999-06-11,,     0.0,    74.6,     3.7,    15.5,    -0.9,     7.8,
428,1999-06-12,,     0.0,    74.6,     4.3,    17.3,     1.9,     9.7,
428,1999-06-13,,     0.0,    74.6,     5.5,    18.5,     1.8,    10.5,
428,1999-06-14,,     0.0,    74.6,     5.5,    20.8,     3.9,    12.0,
428,1999-06-15,,     0.0,    74.6,     7.3,    21.9,     3.7,    12.9,
428,1999-06-16,,     0.0,    74.6,     6.9,    18.1,     4.9,    11.9,
428,1999-06-17,,     0.0,    74.6,     5.4,    18.6,     4.4,    11.5,
428,1999-06-18,,     0.0,    74.6,     7.0,    19.8,     3.3,    12.1,
428,1999-06-19,,     0.0,    74.6,     8.2,    19.3,     4.9,    12.5,
428,1999-06-20,,     0.0,    74.6,     7.1,    21.2,     5.4,    12.9,
428,1999-06-21,,     0.0,    74.6,    11.6,    21.1,     4.0,    13.3,
428,1999-06-22,,     0.0,    74.6,     9.7,    20.6,     6.5,    14.1,
428,1999-06-23,,     0.0,    74.6,    11.1,    24.1,     7.7,    15.7,
428,1999-06-24,,     0.0,    74.6,    10.8,    23.4,     7.8,    16.0,
428,1999-06-25,,     0.0,    74.6,     7.4,    18.9,     7.4,    13.3,
428,1999-06-26,,     0.0,    74.6,     5.5,    17.4,     5.1,    11.2,
428,1999-06-27,,     0.0,    74.6,     6.0,    18.0,     1.7,    10.9,
428,1999-06-28,,     0.0,    74.6,     8.9,    21.7,     3.3,    13.2,
428,1999-06-29,,     0.0,    74.6,    10.8,    23.7,     5.2,    15.3,
428,1999-06-30,,     0.0,    74.6,    11.6,    23.5,     7.6,    16.2,
428,1999-07-01,,     0.0,    74.6,    12.7,    25.3,     9.0,    17.8,
428,1999-07-02,,     0.0,    74.6,    13.2,    25.1,     9.1,    17.5,
428,1999-07-03,,     0.0,    74.6,    11.0,    20.4,    10.5,    15.2,
428,1999-07-04,,     0.0,    74.6,     5.3,    15.3,     5.3,    10.6,
428,1999-07-05,,     0.0,    74.6,     7.2,    16.7,     3.1,     9.9,
428,1999-07-06,,     0.0,    74.6,     9.2,    23.2,     5.8,    14.7,
428,1999-07-07,,     0.0,    74.6,    11.3,    23.8,     6.0,    15.3,
428,1999-07-08,,     0.0,    74.6,    10.5,    22.5,     7.4,    15.4,
428,1999-07-09,,     0.0,    74.6,     9.0,    23.6,     8.0,    15.6,
428,1999-07-10,,     0.0,    74.7,    12.0,    25.4,     4.0,    16.2,
428,1999-07-11,,     0.0,    74.8,    14.3,    27.4,     9.8,    18.6,
428,1999-07-12,,     0.0,    74.8,    13.5,    28.3,    10.7,    19.7,
428,1999-07-13,,     0.0,    74.8,    16.0,    29.4,    11.1,    20.5,
428,1999-07-14,,     0.0,    74.8,    13.4,    26.1,    13.4,    18.6,
428,1999-07-15,,     0.0,    74.8,    10.5,    22.0,    10.5,    16.2,
428,1999-07-16,,     0.0,    74.8,     9.4,    21.0,     7.5,    14.2,
428,1999-07-17,,     0.0,    74.8,     8.2,    18.6,     7.7,    13.0,
428,1999-07-18,,     0.0,    74.8,     7.2,    18.0,     4.8,    11.6,
428,1999-07-19,,     0.0,    74.8,     8.4,    19.3,     4.4,    12.3,
428,1999-07-20,,     0.0,    74.8,     7.2,    19.3,     6.6,    12.3,
428,1999-07-21,,     0.0,    74.8,     6.5,    16.8,     5.4,    10.7,
428,1999-07-22,,     0.0,    74.8,     8.0,    18.5,     3.0,    11.3,
428,1999-07-23,,     0.0,    74.8,     8.3,    21.5,     5.6,    13.5,
428,1999-07-24,,     0.0,    74.8,     7.4,    19.1,     5.2,    12.2,
428,1999-07-25,,     0.0,    74.8,     8.4,    18.9,     3.3,    11.5,
428,1999-07-26,,     0.0,    74.8,    10.6,    22.9,     7.4,    14.8,
428,1999-07-27,,     0.0,    74.8,     9.8,    22.4,     7.3,    15.0,
428,1999-07-28,,     0.0,    74.9,    11.6,    23.6,     6.7,    15.5,
428,1999-07-29,,     0.0,    74.9,    11.3,    23.0,     8.9,    15.7,
428,1999-07-30,,     0.0,    74.9,     8.9,    21.6,     8.8,    14.6,
428,1999-07-31,,     0.0,    74.9,    10.4,    22.3,     5.5,    14.4,
428,1999-08-01,,     0.0,    74.9,    10.1,    22.1,     7.8,    14.8,
428,1999-08-02,,     0.0,    74.9,     9.0,    20.5,     6.9,    13.5,
428,1999-08-03,,     0.0,    75.0,     9.4,    21.4,     5.1,    13.7,
428,1999-08-04,,     0.0,    75.0,     9.9,    23.1,     5.8,    14.7,
428,1999-08-05,,     0.0,    75.2,    11.8,    22.5,     7.4,    15.0,
428,1999-08-06,,     0.0,    75.2,     9.5,    18.5,     8.1,    12.9,
428,1999-08-07,,     0.0,    75.2,     5.6,    10.8,     5.4,     7.8,
428,1999-08-08,,     0.0,    75.4,     7.4,    14.6,     4.6,     9.1,
428,1999-08-09,,     0.0,    75.6,     9.1,    16.6,     5.2,    11.0,
428,1999-08-10,,     0.0,    75.6,     8.3,    20.1,     6.4,    11.2,
